# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Dec 16 12:50:46 CET 2020 [seed=1608119444968]
# -beagle_gpu -beagle_double -beagle_order 1 -overwrite Analysis_2_j_1000.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.halfDF	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3	treeLikelihood	branchRates	location.traitLikelihood	skygrid
0	-9.013344826742708E10	-1598.861272165267	-9.013344666856581E10	0.584492241862	2018.9387954293707	6.376344455254044	0.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1.0	0.3333333333333333	1.0834251535751658	0.3413551126059434	0.026909809883115463	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	319809.7755991654	0.5	0.3188172227627022	0.3188172227627022	0.012752688910508087	-38884.780866333516	-1059.6634733096073	-9.013340778378494E10	-238.45715360818204
100000	-25203.437316149648	-1241.9882481715813	-23961.449067978065	1.0049246694843788	2018.5183630017484	9.331455858701787	35.72828765548953	0.02823784932643031	0.14005023174608633	0.1975419593493442	0.006303666314192213	0.0826898317897769	0.3313998015520133	0.4986292411078803	0.490382540804942	0.5704584601075404	0.3740415362414369	0.31155769874177786	0.1979952562870548	0.1895978049088037	0.19225723333576025	0.10012872505331788	-0.2383188093932359	-0.44720874182475545	-0.6445815418636271	-0.4597568190563671	-0.475542283992465	-0.110014073600458	0.15384743722891137	0.038689335959776194	0.24741032791909912	0.2393374380155039	0.24022379554331852	-0.009990657129318126	-0.11580879052055715	0.0868393651614392	-0.1846779865088064	-0.4654412321843924	-0.6653799633098365	-0.589342022926022	-0.7240748803386242	-0.5382598945758539	-0.6253876380911081	-0.6661227247765775	-0.4874018836494568	-0.6147428016697281	-0.3541834425136796	-0.28687445406580725	-0.502535524704475	-0.4705740493472331	-0.5596487145252389	-0.869585725791828	-0.6207060903319812	-0.6926189537467249	-0.6849168525425317	-0.5198570901285764	-0.25243441311971204	1.0	0.9777987719634591	1.1993634166089526	0.7326025961713127	0.8246586321873494	1.2616501636613064	1.0039264194076196	0.3206604863350399	0.19737557869482455	0.2506008781794045	0.23136305679073138	0.057889285595929596	0.004722135564012403	0.005306314204398921	0.0035549324129986763	1.0324011546851453	0.013264812478911533	1.7560277300487877E-10	-2.4470438209194056E-11	-2.4470438209194056E-11	1.8533369584681583E-10	0.13564346292044452	5.8014119348752165E9	7.659864097016762E8	7.659864097016761E8	5.496809516763273E9	218636.02790816574	6.136528083205328	1.638629524960656E-9	1.7294332019246246E-9	-2.2834481399218393E-10	-21866.33678007361	-1059.6634733096073	-2095.1122879044556	-100.92489763142348
200000	-25273.40429043991	-1350.4157291514196	-23922.98856128849	0.7466903491795986	2018.7765973220532	8.95741296040733	0.8816675377917783	4.46640129871021	3.147390445196472	2.2151598075118617	2.0214599096033083	3.142982134923601	2.839333777522114	1.4547868533867199	0.2333174605733305	1.6043438333585347	0.6354024114308523	2.0505623869580196	0.18034643872137457	0.16028343724739613	-0.1886216878674419	-0.819537628183103	-1.3568963890184418	-2.6076779954967257	-4.091499784012971	-4.426807292361493	-3.8829263106893137	-4.295515072722182	-4.538825594940638	-2.9043630638482734	-1.867351187217391	-2.0767716730600148	-1.085035051956223	-2.2738176751003643	-1.9395883274381105	-1.390105240161156	-0.8218169014752797	-0.51952054659107	0.06621120732208419	-1.0173806449823093	-2.536292730095604	-1.9634419781020287	-2.930060948045904	-2.8114800568087155	-3.904020273754504	-2.1142914539203685	-3.1744100271075357	-2.4881721697487293	-2.2440845379487104	-1.6314330801799943	-1.1571788191726977	-0.576973182065021	0.6507314951686318	-1.2129841121087916	-1.7146430057867597	1.1787166467317562	0.1751394996340272	1.0	1.0812037556150818	1.407880476336043	0.6686701103929024	0.7695939369809236	1.2326624692120698	0.8399892514629757	0.3268142960132104	0.19836693622135815	0.24899264869446497	0.2258261190709669	0.08113475488736914	0.003983099225154584	0.002831874298383422	0.0038339193138452834	0.6573805935753247	-0.08864855736222213	4.864564410082163E-10	-1.635524115334161E-11	-1.635524115334161E-11	3.172856695120494E-10	0.041630319537988	2.0592513693961754E9	1.0614898805111133E8	1.0614898805111131E8	3.1572055991003923E9	214159.82047337684	2.819304318976351	4.357391229360621E-9	2.842058768238748E-9	-1.4650064907752946E-10	-21865.224757822794	-1059.6634733096073	-2057.7638034656957	-165.44145226033635
300000	-25259.144666071694	-1366.576329158789	-23892.568336912904	1.5138835542119184	2018.009404117021	10.240368221121068	2.892452543933557	0.8832916254673165	0.5113987636628812	1.3391030611858008	2.0534154751173572	2.6609977150568263	2.405745564208595	1.0051850098554556	1.0322572187510208	1.5608637525008708	0.5472211272396231	0.5770118212382238	-0.1213730206200474	-0.3746519961250784	0.2223920189627468	-0.6313240727976601	-2.021609092511027	-2.321864789043054	-2.4517621215652396	-2.250107501876077	-2.7954391328227657	-1.390585542751746	-0.6497663771631195	-1.5235942965832767	-0.3434630800171292	-0.6048802212444797	-0.9729626550183521	-0.9967334377659434	-0.8383013437085831	-0.565007420295122	-0.5083836020219493	-0.7615824763939218	-0.8725135266211672	-0.46428642083787797	0.27281822839996145	0.10110155610292534	0.23864879375558398	0.47285935840354854	-0.4054277874774528	0.10712120869234111	0.2807705806942906	-0.5969359350961271	-0.6651384163790005	0.2827135936432461	0.010571302052280435	0.6045133255153006	0.9404027689926568	1.0958845249300542	0.739537157997219	-0.1673591902171733	0.03484059295953734	1.0	1.1865898136581747	1.5307893077609864	0.6557165232392349	0.5594050726917447	1.397841730141245	0.6696575525086131	0.3276366083229458	0.20571527858501207	0.24212245854150602	0.22452565455053633	0.08233565753262824	0.0034084752280793412	0.002947486066643674	0.002880876300525595	0.7085570422573548	0.061639692984106605	4.652185225903145E-10	-1.288155441429317E-10	-1.288155441429317E-10	3.4503187069264434E-10	0.32152160942067637	2.39735700984049E9	8.950386151503364E8	8.950386151503365E8	3.232440191686047E9	183698.69376229157	2.0045607542831996	4.76400897461075E-9	3.5332534039149088E-9	-1.319118604627696E-9	-21848.194280722633	-1059.6634733096073	-2044.37405619027	-140.45472803601402
400000	-25281.210635758587	-1405.8475747669975	-23875.36306099159	0.6519362587851598	2018.8713514124477	9.401582902466728	5.211792094977035	0.11078039039028265	0.5538348295350028	0.14871762708419234	0.10931657853552124	0.5607413919951649	0.7237344576013532	1.071544741161427	1.2254568792228289	0.8171938390194861	0.753230413238025	0.8965619944548857	0.5738079962468455	0.49446832489628256	-0.5309345825034819	-0.5762272019769442	-1.2477458911119887	-0.9310056711381874	-0.7226893269259289	-1.9033335001176526	-2.1193181594145196	-2.17173998229215	-2.467559820159764	-1.8486073200836701	-1.239545520204332	-1.068121274470694	-0.7638913420882811	-0.8210150602259305	-0.8767535301632718	-0.3597637905372484	0.370712854860596	0.07699253508711745	-1.1120945408286427	-1.1966106822973526	-1.4826748913422252	-1.119191132604119	-0.9412966801747897	-0.30267190643446895	-0.3586147860257034	-0.2925490253262373	-0.9416852507946607	-1.7066388908489638	-2.1933017603664466	-1.4344297290252495	-1.0607771872761909	-1.3182797320097683	-1.7388481345513127	-2.021798490813529	-2.702090489822076	-2.5876473345233926	-2.2383627929157326	1.0	1.1467038759005819	1.5592400028488775	0.5225524864725654	0.4222108909936678	1.6623349074501748	0.6869578363341294	0.3333460308185951	0.18765975212990543	0.2491853965718554	0.2298088204796439	0.14623698652535239	0.003497560154227875	0.0027360819205076515	0.003278244433016569	0.6688738346181154	-0.08441210930441996	5.850728042937639E-10	-4.380611151909409E-12	-4.380611151909409E-12	4.5350465502551236E-10	0.008504305913741843	1.7093126207725194E9	1.6511040946722722E7	1.6511040946722724E7	2.2052085185186043E9	214775.830020751	1.6526753307252418	5.500610473546512E-9	4.2636616108769286E-9	-4.118467890814658E-11	-21828.12492356019	-1059.6634733096073	-2047.238137431398	-152.01890387076122
500000	-25199.617754626277	-1404.00640625452	-23795.611348371756	0.6731965005201652	2018.8500911707126	9.26262691095314	2.782972893593089	3.0704598625199626	2.3706873040697247	2.285345171634919	3.094327272832383	1.8741206088654558	1.6363185844503403	1.2657950578078756	0.0704837956106329	0.04466921154500583	1.103713978819905	1.2531206601975071	0.05432760436934056	0.4932704948517276	0.9039670115391429	0.9973460335138293	-0.3374407910521937	-1.152353073562264	-1.96492851887781	-2.834186033187368	-3.6022354413313655	-4.247958407207975	-4.170509158192487	-4.003131194645523	-4.32178283178677	-3.189938363795271	-2.9901152013771237	-2.487545266011594	-1.8636250110105452	-2.0334093481363644	-1.9198969340107275	-1.7335773933247582	-2.026383877167689	-2.4450749482770036	-1.9881272667144518	-2.145895682624529	-2.019433008609843	-2.052191217171905	-1.974442935291819	-2.230627662766877	-3.316814731764152	-3.297797542107349	-2.5350755212821636	-1.548223258276942	-1.2274391296215263	-0.12322585412220066	-0.141708698779619	-0.28683239908961555	-0.4630525960334624	-1.2189681269324466	-1.1342661688133795	1.0	1.112083981029172	1.7584069483523628	0.439193975131324	0.33589023577331356	1.673343410318425	0.6810814493954015	0.31960041847779475	0.19513719236597674	0.2534096828791931	0.23185270627703558	0.052441338128736775	0.005406330930358402	0.007998606908902015	0.0037296874259463114	1.1800808049567222	-0.08465719895030156	7.909041344201821E-10	-1.7606521454542515E-10	-1.7606521454542515E-10	6.469033211438656E-10	0.24614552635974762	1.3459219474106362E9	3.663144533146553E8	3.663144533146553E8	1.6455244516779974E9	221602.33042087348	1.3941702698227478	7.325849919464478E-9	5.992024111212131E-9	-1.630826394331193E-9	-21771.685532335367	-1059.6634733096073	-2023.9258160363886	-141.55255165836837
600000	-25220.53427551912	-1429.099402553363	-23791.434872965758	0.9282140827867249	2018.595073588446	10.569687088506294	0.39264766938023565	9.793779124942901	9.018107800363387	4.658166113602449	4.375668141591467	3.2552212460700796	1.8422088147486564	2.232107298280848	0.2874470517005894	0.635101828031224	1.42508505449837	1.620348504320262	2.1259406267829184	-0.5945150795081339	3.715444296903249	3.265882992502278	1.5492076609645367	-0.11590668939908044	-2.0485367918321566	0.08618482056600096	-1.4930034359882696	-3.7730127132675544	-4.117626571259844	-0.030887251265505622	1.045398848039224	0.6897085243843084	1.527600913667926	-0.3541132488302167	-2.968682827721642	0.11044963559609983	2.0652231669825043	2.22853804780864	2.492755682082619	1.8707249119021725	-1.6735543095205085	-1.1195846197707988	0.42875027570448665	0.09715783953309665	-1.4631082828192976	0.5017875941232286	-0.13391069330200928	0.7422620630951016	1.9529361356139583	2.4303044526395174	1.491208583878382	-0.1896410594831679	-2.534777166423109	-2.2662799025638343	-2.976928156792428	-4.445220163538688	-2.663915389876302	1.0	1.065703178803807	1.8895949145068114	0.3840064199688353	0.24565635883210168	1.7202432703131556	0.6947958575752871	0.3217780373446813	0.1976487455556395	0.2529619266770261	0.22761129042265327	0.052348685686231654	0.003682009023473076	0.0038939861476094692	0.0031768572991157647	0.866037008690681	0.028279379411697187	1.12727312819599E-9	-3.9662629740469577E-10	-3.9662629740469577E-10	9.655999379462894E-10	0.3801616587451005	1.0369610653307114E9	4.259383329805332E8	4.259383329805332E8	1.2105824555239546E9	184509.61717491117	1.0950827445774505	1.1914924228313256E-8	1.0206089196773374E-8	-4.1922158546404706E-9	-21781.820113557245	-1059.6634733096073	-2009.614759408512	-180.9554477266401
700000	-25202.534510150927	-1440.3357847410857	-23762.198725409842	0.8408480668793467	2018.6824396043535	11.148301468146569	0.5659111285231185	1.0320045472884591	0.5758874265832834	1.1713581650507887	3.0582957172604317	1.495364178278301	0.3463202043155392	0.5574478501707278	0.676406841766011	3.38825757482811	0.807212806478848	1.375285494214748	0.25650587010948633	-0.33854590610276175	1.7857299145781682	1.7730940605207322	0.6872805071048167	0.5341507762935461	1.8515569612992286	-0.8598193777466143	-0.14246809546592742	-2.4727863070605713	-2.0659540926980804	-3.106286826250568	-1.6084079470882673	-1.0878961056741605	-2.240916344431069	1.1657320362611325	2.886760278438087	3.3287644470533246	2.625971437867589	1.7329034669668442	1.80419173688026	4.592443330894993	5.055619312952608	4.211854616933206	3.0327294243484366	2.3307827202181755	2.85921371151807	-0.14049442327687656	-1.413536069285399	-0.10600964394179302	-1.6025974917572918	-0.943497117251002	-2.2332652656231184	-0.9766526678910048	-2.677374660373977	-2.985080754560662	-1.6527769304260882	-2.40226749656322	-3.6529477472143697	1.0	0.9825053822417004	2.0774437214310053	0.40025978380712574	0.11135210468499095	1.7662109934630585	0.6622280143721169	0.3249831103162565	0.19899353212401422	0.2460732265378033	0.2299501310219262	0.10360754947549429	0.002859133825243549	0.0027730457986601636	0.00270176199653709	0.8259262495273344	-0.021856126915628434	1.195906940748074E-9	-1.682196535943139E-10	-1.682196535943139E-10	1.3294704970408452E-9	0.13341009365389736	8.513377893125588E8	1.0772089213613272E8	1.077208921361327E8	7.658092251209475E8	173061.31731993382	0.8707825413577489	1.3332331103308426E-8	1.4821337894018003E-8	-1.8753634111365967E-9	-21777.076407021526	-1059.6634733096073	-1985.1223183883162	-194.25964183581175
800000	-25166.54743675308	-1437.2492445145522	-23729.29819223853	1.6487317834283202	2017.8745558878045	11.315841015369628	1.6585741602776312	4.975858909082855	3.748946969399818	2.4204144068788103	2.063275364744526	0.6339079501895006	1.2237033192336888	0.4048724001156707	0.510838938143509	0.8322480957212492	0.3209258723341846	0.8633687959509209	0.2808391240480306	-0.008917500856222643	-0.4546269592958624	-1.1509750067579143	-1.0222015500908688	-1.4076750298380198	-1.0220921419004636	-2.6686782399963103	-3.6668608182590554	-3.6845116977398065	-3.364541916302287	-2.780685761288177	-2.1509062150698237	-2.064740883472078	-0.5927718842113534	0.2347481289785882	2.0938058381817246	1.9484622403180718	1.644597476405524	2.117021438908081	2.454460492424339	1.1747444537280214	1.3799041911322398	0.8635179004418673	0.9250634009872243	0.9550804373457463	0.6071025565788003	0.25450314451422584	-0.0876866079324965	1.2273347290492442	1.4049035973379138	0.7842728478357744	0.9613869454323791	1.7056280458220021	1.1192069930175952	2.8932843243496587	2.9715038452626574	2.0089788203563823	1.1976997835233403	1.0	0.9107596695315302	2.197683022340399	0.2463163521659248	0.03872269012364426	2.0671788447896375	0.5393394210488563	0.320466170009234	0.19794016876216344	0.2451393102909635	0.23645435093763914	0.07586677465063599	0.003124952664367898	0.0027674276823341577	0.002839041355305791	0.7838628206976974	-0.0313629595922818	1.5299287056813907E-9	-1.33200960701935E-10	-1.33200960701935E-10	1.4873320174051222E-9	0.08830144224149901	6.587616888165605E8	5.899670604622917E7	5.899670604622917E7	6.776284018157359E8	176403.99343853435	0.793873272814355	1.731242999834085E-8	1.6830412646025337E-8	-1.507280894397594E-9	-21751.471485360824	-1059.6634733096073	-1977.826706877706	-166.44989201268834
900000	-25173.10585753903	-1463.48999775848	-23709.61585978055	0.7587702741993607	2018.7645173970334	8.626491781360729	0.5144474472812057	1.9560626967352208	1.4489770833906483	2.104377605470161	1.9059331087697338	0.6926144859777219	0.841852078729943	0.8706882960563462	0.2904907110286721	0.8310446963244857	0.440357278948415	0.41068104094795943	0.2930580092973835	-0.5357602450228568	-0.7424542466398557	-1.4175666421244508	-0.3472614592583969	-0.8334615450278999	-3.206070255375603	-2.2395171265445986	-1.5096021517744047	0.43147562394923344	2.8268457601146184	0.9434860558713682	2.199700253779991	-1.0849147609899388	-1.8468963505244762	-1.4619948741337176	0.6945659643652276	0.3711559756784738	-0.41972430283420137	-2.402759144555751	-1.9450397167737008	1.9515094827142625	0.4760743582764384	0.7595578072947704	0.5150488571414289	-1.9926211017104791	-5.1698026092120815	-5.9425648912519415	-5.397902729616324	-4.852591506321605	-5.7720771512695395	-7.552265823226666	-7.701822505023518	-7.404893130793602	-8.340623604890933	-8.028254168930061	-6.596331192318816	-5.074257956478586	-4.16343901164455	1.0	0.8030618284964007	2.303902887350034	0.27235766425657987	0.050438501824735686	2.165090283527337	0.40514883454490574	0.32546192465679863	0.1915163346488793	0.25501064732012485	0.22801109337419725	0.022799955329718596	0.0044555125812000725	0.005395601309451178	0.003717391231677691	0.8740775647532518	-0.01663881180482559	2.2431312088829667E-9	3.285880537347566E-11	3.285880537347566E-11	1.7251052904943467E-9	-0.016703851777347185	4.459298201443424E8	-8493812.6681839	-8493812.6681839	5.798365479771396E8	234981.2968574686	0.7268637159000525	1.935035293794267E-8	1.4881606610431394E-8	2.834562144996195E-10	-21744.305212383715	-1059.6634733096073	-1965.3106473968364	-176.17548579738337
