farm_density,cumulated_max_capacity
4,180900
6,104000
6,104000
6,45390
4,180900
5,85500
5,85500
1,40000
0,0
1,135168
1,135168
1,135168
6,194874
11,444721
11,444721
0,0
0,0
11,444721
11,444721
2,17999
0,0
2,17999
1,12000
6,58100
5,117500
2,17999
5,117500
5,117500
2,17999
4,97000
9,179370
2,17999
5,57848
12,207500
4,97000
4,96504
0,0
4,97000
0,0
3,15400
6,836517
6,58100
3,15400
4,114980
0,0
4,114980
4,59499
4,59499
3,13100
2,29000
0,0
0,0
1,4999
8,329538
0,0
0,0
5,118125
19,354444
19,354444
19,354444
5,142500
5,47000
0,0
5,47000
5,118125
19,354444
5,118125
5,118125
3,59500
4,97000
19,354444
5,118125
19,354444
5,119466
19,354444
5,118125
6,126500
5,118125
4,36999
6,126500
6,3620600
2,17999
6,3620600
6,3620600
11,444721
11,444721
11,444721
6,189473
11,444721
2,20000
11,444721
4,106000
2,20000
1,22200
6,239240
5,253200
11,444721
5,253200
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,189473
11,444721
11,444721
11,444721
11,444721
6,104000
6,104000
13,328744
1,22730
0,0
3,145124
6,239240
0,0
3,145124
1,4999
0,0
0,0
0,0
7,545000
2,22280
0,0
8,410200
2,22280
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
1,3500
6,194874
4,57691
10,90600
6,45390
6,194874
6,45390
2,750000
2,750000
0,0
2,750000
2,13400
2,13400
2,13400
12,207500
2,68000
0,0
2,68000
1,22500
6,38500
13,328744
11,4566800
9,165800
11,4566800
4,36999
9,165800
2,13400
2,13400
11,4566800
1,108500
1,22500
11,4566800
6,38500
11,4566800
3,27000
9,165800
11,4566800
11,4566800
11,4566800
3,32000
0,0
6,38500
6,45390
6,194874
6,104000
6,45390
6,194874
6,194874
6,194874
2,113290
8,211000
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
6,104000
6,194874
