farm_density,cumulated_max_capacity
4,180900
5,178820
5,178820
4,180900
5,178820
4,180900
4,180900
4,14010
0,0
6,126500
0,0
0,0
0,0
4,36999
6,126500
0,0
5,57848
0,0
0,0
4,180900
2,5500
0,0
0,0
6,126500
0,0
5,178820
5,57848
0,0
4,14010
5,178820
2,17999
0,0
4,36999
1,17000
4,14010
6,126500
0,0
5,57848
4,36999
0,0
5,178820
5,178820
3,86200
11,4566800
6,126500
0,0
0,0
4,14010
0,0
1,38800
0,0
1,200
0,0
5,59600
0,0
3,771000
2,17999
0,0
6,126500
3,771000
0,0
2,36000
6,126500
4,180900
5,57848
6,126500
0,0
0,0
0,0
3,200
3,86200
6,126500
6,126500
0,0
1,0
0,0
2,17999
6,126500
4,85500
3,214000
11,4566800
4,36999
0,0
0,0
5,140500
0,0
0,0
1,0
1,200
0,0
0,0
5,178820
4,85500
0,0
0,0
1,0
3,200
3,200
3,771000
3,200
0,0
1,38800
3,200
3,771000
0,0
4,85500
2,36000
4,36999
0,0
0,0
0,0
0,0
1,35900
0,0
4,85500
5,140500
0,0
0,0
0,0
2,5500
0,0
6,126500
0,0
4,85500
6,126500
0,0
0,0
0,0
6,126500
0,0
2,17999
2,17999
1,38800
6,126500
0,0
0,0
2,17999
3,200
0,0
3,771000
5,57848
0,0
3,200
0,0
0,0
4,85500
3,200
1,4999
0,0
1,12000
3,200
5,140500
5,140500
2,17999
5,140500
5,59000
1,18500
2,17999
0,0
2,17999
0,0
0,0
2,40000
3,200
0,0
0,0
0,0
3,771000
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
5,140500
3,771000
5,142500
6,126500
0,0
0,0
0,0
12,207500
4,85500
0,0
0,0
0,0
0,0
1,15000
1,25000
0,0
1,15000
1,0
0,0
4,144550
2,17999
0,0
8,211000
2,39500
