farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
4,180900
4,180900
4,180900
4,180900
4,180900
0,0
4,85000
0,0
3,144490
13,328744
4,180900
13,328744
4,85000
4,180900
3,144490
13,328744
3,144490
0,0
0,0
0,0
3,144490
2,5500
0,0
4,180900
19,354444
0,0
0,0
5,117500
3,50000
0,0
4,85000
6,104000
7,104000
7,104000
13,328744
0,0
1,84500
1,84500
4,85000
4,180900
4,180900
0,0
1,17000
1,17000
0,0
1,84500
0,0
0,0
1,19500
0,0
1,84500
0,0
0,0
0,0
0,0
0,0
2,87500
0,0
5,117500
0,0
2,5500
0,0
1,17000
0,0
2,2000
1,17000
2,55450
7,104000
0,0
1,35000
4,85000
1,22500
3,144490
1,35000
0,0
2,2000
2,2000
5,140500
1,84500
2,3349
4,42498
2,25000
1,84500
0,0
5,118125
0,0
1,39900
0,0
0,0
0,0
0,0
13,328744
0,0
6,194874
0,0
0,0
1,4999
1,84500
0,0
0,0
0,0
1,4999
0,0
1,22500
6,104000
0,0
2,25000
0,0
6,104000
0,0
3,144490
0,0
0,0
0,0
0,0
1,22500
0,0
0,0
0,0
0,0
13,328744
0,0
13,328744
0,0
0,0
4,85000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,253200
0,0
0,0
0,0
0,0
0,0
0,0
2,17999
0,0
0,0
1,19500
0,0
1,19500
0,0
0,0
0,0
2,750000
0,0
0,0
0,0
0,0
2,234
0,0
0,0
0,0
13,328744
0,0
1,10000
1,135168
0,0
2,750000
0,0
13,328744
0,0
0,0
0,0
0,0
6,194874
3,144490
2,750000
3,50000
1,84500
0,0
1,10000
0,0
13,328744
0,0
0,0
19,354444
1,15000
0,0
0,0
2,234
1,19500
0,0
0,0
4,85500
5,253200
0,0
0,0
0,0
