farm_density,cumulated_max_capacity
4,180900
5,59000
5,59000
5,59000
5,59000
5,59000
5,178820
0,0
1,20000
0,0
5,59000
0,0
5,59000
0,0
5,59000
0,0
0,0
5,59000
0,0
4,180900
5,59000
0,0
6,104000
3,50000
0,0
5,59000
0,0
5,59000
4,180900
0,0
3,50000
4,180900
3,214000
0,0
3,214000
3,214000
0,0
3,214000
0,0
3,84900
3,84900
6,104000
1,0
3,214000
0,0
0,0
3,214000
3,84900
0,0
0,0
0,0
0,0
6,104000
0,0
0,0
3,84900
4,180900
6,104000
2,45000
0,0
0,0
5,117500
4,180900
6,104000
3,84900
0,0
1,12000
0,0
0,0
0,0
13,328744
0,0
0,0
8,37248
0,0
1,12000
0,0
0,0
2,41963
3,84900
3,50000
1,84500
8,37248
1,4999
1,12000
3,214000
0,0
0,0
0,0
3,67000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,13400
0,0
1,12000
3,214000
0,0
1,0
1,4999
0,0
0,0
0,0
0,0
1,150
0,0
0,0
3,84900
0,0
1,22500
1,14999
0,0
1,84500
1,18500
0,0
1,22500
1,22500
6,104000
8,37248
0,0
3,84900
1,84500
0,0
3,84900
1,22500
3,84900
0,0
1,500
0,0
6,104000
0,0
0,0
13,328744
13,328744
1,110153
4,180900
0,0
4,180900
0,0
9,179370
13,328744
5,83164
6,104000
0,0
0,0
0,0
8,37248
8,37248
13,328744
13,328744
11,4566800
5,83164
0,0
0,0
6,104000
5,67000
5,67000
0,0
5,67000
0,0
0,0
2,750000
0,0
0,0
0,0
1,22500
0,0
0,0
8,329538
1,0
0,0
4,85500
5,57848
0,0
3,50000
0,0
0,0
0,0
0,0
1,22500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,3500
6,45390
0,0
2,148003
0,0
