farm_density,cumulated_max_capacity
12,207500
5,117500
5,117500
4,180900
4,180900
0,0
4,180900
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,117500
0,0
0,0
4,36999
0,0
0,0
0,0
0,0
4,36999
1,37000
0,0
0,0
1,38800
1,38800
1,38800
0,0
6,189473
0,0
0,0
2,45000
0,0
0,0
0,0
0,0
1,2500
3,62900
0,0
3,62900
0,0
0,0
0,0
4,36999
0,0
5,117500
0,0
4,36999
0,0
4,36999
6,189473
8,211000
2,87500
0,0
3,84900
0,0
0,0
1,2500
5,117500
0,0
1,48500
1,38800
5,117500
1,14999
4,36999
0,0
0,0
0,0
1,38800
2,17999
1,38800
0,0
1,38800
0,0
4,36999
1,38800
1,2500
3,62900
6,189473
0,0
1,38800
4,36999
0,0
3,62900
0,0
1,65
3,84900
0,0
1,2500
0,0
2,17999
0,0
1,38800
6,89490
0,0
0,0
1,38800
0,0
6,89490
1,2500
6,89490
0,0
0,0
0,0
1,37000
1,2500
0,0
0,0
0,0
0,0
1,18500
0,0
0,0
2,22280
0,0
6,189473
1,38800
0,0
0,0
3,62900
3,62900
3,144490
1,2500
1,38800
4,36999
6,189473
2,59500
3,62900
0,0
0,0
0,0
2,700
0,0
1,2500
1,2500
0,0
0,0
0,0
0,0
1,4000
1,18000
0,0
0,0
3,62900
3,105700
3,62900
8,329538
0,0
0,0
0,0
0,0
1,17100
1,18500
3,144490
3,144490
0,0
0,0
0,0
2,87500
6,89490
2,87500
2,87500
0,0
3,62900
4,42498
1,4000
0,0
0,0
0,0
1,17100
0,0
1,135168
0,0
1,19500
0,0
0,0
0,0
1,38800
0,0
0,0
0,0
0,0
0,0
0,0
1,17100
0,0
1,18000
0,0
1,4000
0,0
1,4000
3,67000
3,40999
2,87500
0,0
0,0
0,0
