farm_density,cumulated_max_capacity
4,180900
5,59000
4,180900
5,59000
5,59000
5,59000
1,40000
5,59000
5,59000
5,59000
5,59000
5,59000
1,4999
8,329538
5,59000
6,126500
5,118125
4,36999
4,36999
6,126500
5,118125
3,59500
3,59500
19,354444
4,97000
19,354444
19,354444
0,0
9,158500
3,59500
0,0
5,118125
5,119466
5,142500
5,47000
0,0
5,118125
5,118125
5,119466
5,118125
5,118125
19,354444
0,0
5,59000
2,17999
6,3620600
6,3620600
6,3620600
12,207500
5,57848
2,750000
12,207500
2,13400
6,45390
6,194874
6,45390
6,104000
6,45390
10,90600
6,45390
8,211000
6,194874
6,194874
6,45390
6,194874
6,194874
2,113290
6,194874
6,194874
6,194874
1,20000
6,194874
6,104000
6,194874
2,13400
2,13400
2,13400
2,68000
2,68000
0,0
0,0
2,13400
2,13400
9,165800
9,165800
11,4566800
4,36999
9,165800
9,165800
9,165800
9,165800
1,108500
9,165800
9,165800
9,165800
6,38500
9,165800
3,27000
11,4566800
11,4566800
11,4566800
3,32000
6,38500
9,165800
2,13400
2,13400
6,38500
0,0
12,207500
4,57691
1,40000
4,59499
1,135168
5,85500
5,85500
1,135168
1,135168
0,0
4,59499
4,59499
0,0
4,59499
0,0
2,22280
0,0
1,4999
2,22280
7,545000
7,545000
8,410200
9,3133190
7,545000
1,19500
9,158500
9,158500
1,19500
9,158500
9,158500
6,58100
4,59499
6,58100
6,58100
4,114980
3,15400
4,114980
0,0
5,59000
11,444721
5,59000
0,0
5,117500
5,117500
9,179370
5,117500
0,0
2,113900
3,13100
0,0
4,96504
2,29000
4,97000
0,0
11,444721
5,253200
11,444721
0,0
0,0
1,22730
3,145124
6,239240
3,145124
0,0
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
1,4999
11,444721
6,104000
6,104000
13,328744
6,189473
5,253200
6,189473
6,189473
6,189473
11,444721
6,189473
6,189473
1,22200
11,444721
2,20000
1,22200
11,444721
4,106000
