farm_density,cumulated_max_capacity
4,180900
5,59000
0,0
5,59000
1,135168
0,0
0,0
2,22280
4,59499
3,13100
0,0
6,58100
0,0
0,0
2,22280
1,4999
0,0
1,4999
0,0
0,0
9,158500
7,545000
9,158500
9,158500
9,158500
9,158500
1,19500
9,3133190
9,158500
9,158500
7,545000
8,410200
6,58100
6,836517
3,15400
4,114980
4,114980
0,0
0,0
5,85500
1,135168
1,135168
1,135168
0,0
5,59000
12,207500
5,59000
5,59000
12,207500
5,59000
5,117500
12,207500
12,207500
9,179370
5,117500
4,97000
4,97000
4,96504
4,97000
0,0
12,207500
1,12000
2,17999
1,12000
2,17999
6,3620600
6,3620600
6,3620600
2,29000
6,3620600
5,118125
4,36999
5,118125
5,118125
5,118125
2,52000
5,142500
1,30000
5,47000
0,0
5,118125
19,354444
3,59500
19,354444
4,97000
19,354444
5,118125
5,118125
5,118125
19,354444
5,119466
5,118125
6,126500
4,36999
8,329538
12,207500
12,207500
12,207500
1,4999
5,57848
5,253200
4,180900
5,253200
5,253200
0,0
5,253200
6,189473
3,145124
6,239240
3,145124
0,0
3,145124
6,189473
6,189473
11,444721
6,189473
1,4999
1,22200
11,444721
11,444721
11,444721
4,106000
2,20000
1,22200
5,253200
6,189473
0,0
1,22730
11,444721
1,4999
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
13,328744
12,207500
12,207500
4,57691
12,207500
6,45390
12,207500
2,750000
0,0
9,165800
9,165800
9,165800
9,165800
9,165800
1,108500
4,36999
9,165800
9,165800
11,4566800
11,4566800
9,165800
3,27000
9,165800
11,4566800
3,32000
6,38500
9,165800
2,13400
2,13400
0,0
0,0
9,179370
2,13400
10,90600
2,13400
2,68000
0,0
0,0
2,68000
0,0
0,0
6,38500
0,0
6,194874
6,104000
6,194874
8,211000
6,194874
6,194874
6,194874
6,104000
6,194874
6,194874
6,194874
6,194874
2,113290
6,194874
6,194874
1,20000
6,45390
6,104000
