farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
4,167499
5,85500
4,167499
4,167499
1,22500
4,180900
11,444721
4,180900
2,22280
2,22280
0,0
3,13100
6,58100
1,9500
6,58100
3,15400
4,114980
4,114980
0,0
2,22280
4,59499
2,22280
1,4999
1,4999
0,0
5,118125
0,0
2,22280
7,545000
2,22280
0,0
7,545000
8,410200
7,545000
9,158500
9,158500
9,158500
1,19500
9,158500
1,19500
9,158500
9,158500
9,158500
11,444721
11,444721
5,253200
11,444721
5,253200
1,22200
6,189473
5,253200
4,106000
5,253200
6,189473
11,444721
11,444721
11,444721
1,22200
2,20000
5,253200
5,253200
3,145124
5,253200
6,239240
3,145124
3,145124
0,0
6,189473
1,22730
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
6,104000
13,328744
4,57691
1,22500
2,13400
1,22500
6,45390
1,22500
3,27000
2,13400
4,36999
3,27000
1,108500
3,27000
3,27000
6,38500
3,27000
0,0
0,0
9,165800
11,4566800
0,0
3,32000
11,4566800
2,13400
2,13400
6,104000
6,104000
6,104000
6,45390
6,194874
6,104000
6,194874
6,194874
8,329538
6,194874
6,194874
2,113290
1,20000
6,194874
8,211000
6,45390
6,194874
6,104000
0,0
2,13400
0,0
0,0
4,167499
2,13400
2,13400
9,165800
12,207500
6,38500
12,207500
2,68000
2,68000
0,0
0,0
6,38500
5,85500
1,135168
1,135168
1,135168
0,0
1,135168
12,207500
4,167499
5,117500
12,207500
5,117500
9,179370
5,117500
2,113900
5,117500
5,117500
2,113900
2,113900
0,0
4,97000
4,96504
2,29000
5,57848
4,167499
1,4999
8,329538
4,36999
5,57848
10,90600
2,17999
2,17999
2,17999
5,57848
6,3620600
6,3620600
6,3620600
10,90600
19,354444
19,354444
19,354444
0,0
5,118125
0,0
5,142500
0,0
5,47000
5,118125
5,118125
5,119466
5,118125
19,354444
5,118125
3,59500
19,354444
4,97000
19,354444
4,36999
6,126500
