farm_density,cumulated_max_capacity
4,180900
5,57848
5,57848
5,57848
5,57848
0,0
6,189473
5,57848
5,253200
6,189473
1,22730
6,189473
5,253200
6,189473
6,189473
6,189473
6,189473
6,189473
2,20000
6,189473
6,189473
6,189473
11,444721
4,106000
1,22200
2,20000
11,444721
5,59600
11,444721
11,444721
11,444721
11,444721
13,328744
11,444721
13,328744
6,104000
11,444721
1,4999
11,444721
11,444721
11,444721
11,444721
6,239240
3,145124
3,145124
0,0
0,0
0,0
12,207500
0,0
0,0
0,0
2,13400
0,0
0,0
0,0
9,165800
0,0
0,0
6,38500
9,165800
9,165800
9,165800
2,13400
2,13400
2,13400
4,36999
9,165800
9,165800
1,108500
1,108500
1,108500
3,27000
11,4566800
11,4566800
11,4566800
11,4566800
3,32000
6,38500
1,108500
0,0
2,68000
2,13400
6,45390
6,45390
6,45390
8,211000
6,194874
6,194874
6,194874
6,194874
2,113290
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
6,104000
6,194874
6,104000
6,45390
2,68000
0,0
12,207500
4,57691
12,207500
12,207500
9,179370
5,57848
5,117500
0,0
5,117500
5,117500
0,0
0,0
4,97000
0,0
2,29000
4,96504
5,57848
4,180900
5,57848
1,30000
2,50
2,17999
0,0
2,17999
6,3620600
6,3620600
4,43657
19,354444
4,36999
6,126500
19,354444
5,118125
5,47000
19,354444
3,59500
5,118125
19,354444
3,59500
4,97000
19,354444
5,118125
5,118125
5,118125
5,118125
19,354444
5,119466
5,142500
5,47000
5,47000
0,0
5,85500
1,30000
2,22280
1,30000
2,22280
2,22280
2,22280
2,22280
0,0
7,545000
7,545000
9,158500
7,545000
8,410200
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
9,158500
9,158500
2,22280
4,15200
1,4999
0,0
2,22280
6,58100
3,13100
4,59499
6,58100
1,9500
4,114980
3,15400
0,0
4,114980
6,104000
10,90600
8,329538
1,4999
1,135168
5,85500
1,135168
1,135168
0,0
5,85500
