farm_density,cumulated_max_capacity
4,180900
4,180900
0,0
4,180900
4,180900
0,0
4,180900
4,180900
0,0
4,180900
0,0
4,180900
0,0
4,180900
0,0
2,750000
1,14999
0,0
2,36500
2,36500
2,36500
12,207500
2,36500
2,36500
0,0
0,0
9,165800
0,0
0,0
1,1900
1,14999
1,1900
5,117500
2,36500
0,0
0,0
0,0
12,207500
1,19900
12,207500
1,250
8,822370
5,117500
5,117500
8,822370
2,36500
2,9600
2,13400
1,14999
2,36500
2,17000
2,2000
0,0
2,36500
12,207500
0,0
2,36500
2,36500
0,0
2,36500
0,0
0,0
1,4999
2,36500
2,36500
0,0
0,0
2,13400
0,0
12,207500
0,0
1,9000
1,178000
0,0
0,0
0,0
0,0
1,178000
12,207500
0,0
2,17000
0,0
1,15000
1,178000
2,36500
0,0
8,822370
2,36500
2,36500
0,0
1,15000
1,18000
2,36500
2,36500
0,0
1,14999
1,92000
1,4999
0,0
1,15000
1,250
0,0
1,178000
0,0
1,0
1,22500
4,106000
2,36500
0,0
0,0
0,0
0,0
1,15000
1,14999
4,85000
0,0
0,0
0,0
0,0
1,14999
2,36500
0,0
0,0
0,0
1,15000
0,0
1,0
0,0
12,207500
2,36500
2,36500
0,0
2,113900
0,0
0,0
0,0
2,36500
0,0
0,0
1,15000
1,15000
0,0
1,4999
3,105700
2,17000
5,59000
0,0
3,50000
0,0
1,1500
2,750000
0,0
0,0
0,0
1,178000
1,178000
8,141500
0,0
7,343999
2,17000
0,0
0,0
0,0
12,207500
1,250
0,0
0,0
0,0
5,59000
1,22500
12,207500
1,92000
0,0
0,0
0,0
0,0
0,0
1,12000
12,207500
1,22730
1,4000
2,9600
0,0
0,0
1,92000
12,207500
5,59000
0,0
0,0
1,97000
0,0
0,0
1,97000
0,0
1,97000
0,0
0,0
0,0
4,2750
0,0
