farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
4,167499
1,135168
5,59000
1,19500
5,117500
5,117500
9,179370
2,113900
2,113900
9,158500
2,113900
4,97000
0,0
4,96504
2,29000
1,135168
5,85500
0,0
1,135168
1,135168
1,135168
5,117500
4,167499
4,180900
12,207500
5,117500
12,207500
12,207500
12,207500
12,207500
12,207500
13,328744
12,207500
4,57691
12,207500
2,750000
6,194874
2,13400
2,750000
2,13400
0,0
2,13400
0,0
9,165800
6,38500
9,165800
9,165800
9,165800
1,108500
9,165800
1,19900
11,4566800
9,165800
11,4566800
3,32000
0,0
0,0
3,27000
4,36999
9,165800
6,38500
9,165800
2,13400
2,13400
2,13400
0,0
2,68000
2,13400
2,13400
6,194874
6,194874
6,45390
6,104000
6,45390
6,194874
6,194874
6,104000
8,211000
2,55450
6,194874
2,55450
6,194874
6,194874
2,113290
6,194874
6,194874
1,20000
12,207500
2,17999
10,90600
12,207500
5,57848
5,57848
5,118125
2,17999
6,126500
5,118125
5,118125
5,118125
0,0
5,118125
5,118125
3,59500
19,354444
19,354444
19,354444
4,97000
19,354444
19,354444
19,354444
5,118125
5,118125
5,119466
5,142500
0,0
5,47000
0,0
4,36999
6,126500
2,17999
6,3620600
6,3620600
6,3620600
6,38500
1,12000
1,4999
8,329538
0,0
0,0
5,253200
0,0
6,189473
5,253200
6,189473
6,189473
6,189473
6,189473
1,22730
11,444721
11,444721
11,444721
13,328744
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
13,328744
11,444721
11,444721
6,189473
6,189473
6,189473
11,444721
11,444721
6,189473
2,20000
1,4999
11,444721
11,444721
4,106000
11,444721
1,22200
2,20000
3,145124
6,239240
3,145124
0,0
4,59499
0,0
6,58100
4,59499
6,58100
6,58100
0,0
3,15400
0,0
4,114980
3,13100
0,0
7,545000
0,0
0,0
0,0
2,22280
1,4999
9,158500
7,545000
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
8,410200
7,545000
