farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
5,178820
5,117500
5,117500
5,117500
5,178820
4,180900
6,194874
0,0
5,178820
0,0
0,0
5,117500
5,178820
0,0
0,0
0,0
6,239240
6,239240
6,239240
0,0
11,4566800
4,180900
0,0
0,0
0,0
5,140500
5,117500
6,239240
0,0
11,4566800
0,0
0,0
0,0
0,0
0,0
13,328744
2,41963
0,0
0,0
0,0
6,45390
4,180900
0,0
6,45390
0,0
0,0
0,0
0,0
4,180900
4,180900
5,83164
0,0
0,0
6,45390
0,0
2,20000
4,180900
4,180900
1,20000
6,194874
0,0
1,12000
6,194874
0,0
0,0
0,0
4,180900
1,12000
12,207500
0,0
0,0
0,0
0,0
0,0
6,194874
0,0
0,0
1,9000
0,0
6,239240
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12,207500
2,20000
0,0
0,0
0,0
0,0
12,207500
5,59000
0,0
0,0
0,0
0,0
0,0
0,0
5,59000
0,0
0,0
6,194874
1,4999
0,0
0,0
0,0
6,194874
5,178820
0,0
0,0
0,0
0,0
0,0
2,113290
6,45390
1,9000
0,0
0,0
0,0
0,0
0,0
0,0
6,104000
0,0
6,104000
0,0
4,180900
1,12000
0,0
5,57848
0,0
4,180900
0,0
1,0
0,0
4,180900
2,39999
5,117500
0,0
0,0
0,0
2,17000
0,0
0,0
1,20000
1,20000
5,117500
0,0
0,0
2,55450
11,78600
0,0
0,0
2,62
0,0
0,0
0,0
0,0
6,45390
2,11000
0,0
2,55450
0,0
2,5500
1,22500
2,44600
0,0
12,207500
0,0
1,22500
1,22500
0,0
0,0
0,0
0,0
0,0
0,0
4,167499
2,55450
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,86200
5,178820
0,0
0,0
0,0
