farm_density,cumulated_max_capacity
4,180900
6,104000
6,189473
6,104000
1,18500
4,167499
4,167499
4,167499
4,167499
6,104000
6,104000
6,104000
2,68000
6,104000
6,104000
6,104000
8,211000
6,45390
6,194874
6,194874
2,113290
6,194874
6,194874
6,104000
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
6,104000
6,45390
0,0
2,68000
6,38500
9,165800
9,165800
0,0
9,165800
2,13400
9,165800
0,0
1,108500
0,0
0,0
9,165800
11,4566800
9,165800
11,4566800
11,4566800
11,4566800
3,32000
3,27000
3,18300
4,36999
6,38500
2,13400
2,13400
12,207500
12,207500
12,207500
4,57691
4,167499
4,180900
0,0
4,167499
0,0
2,22280
4,59499
8,69999
8,69999
3,13100
6,58100
2,68000
0,0
6,836517
4,114980
3,15400
0,0
0,0
0,0
2,22280
2,22280
7,545000
9,158500
8,410200
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
1,4999
0,0
0,0
1,4999
4,167499
0,0
5,117500
2,13400
5,117500
5,117500
2,13400
0,0
2,13400
9,179370
0,0
0,0
2,113900
9,158500
4,96504
2,29000
0,0
4,97000
1,135168
2,17999
1,135168
1,135168
1,135168
1,135168
0,0
5,85500
0,0
2,17999
2,17999
0,0
5,57848
5,57848
2,17999
6,3620600
6,3620600
6,3620600
19,354444
4,36999
4,36999
6,126500
19,354444
5,118125
3,59500
19,354444
19,354444
19,354444
0,0
5,118125
0,0
5,142500
0,0
5,47000
19,354444
19,354444
5,118125
5,118125
5,118125
5,119466
4,97000
3,59500
8,329538
1,4999
10,90600
1,4999
11,444721
11,444721
11,444721
1,22730
5,253200
6,189473
11,444721
6,189473
6,189473
11,444721
3,145124
6,189473
6,239240
3,145124
3,145124
0,0
0,0
11,444721
6,189473
11,444721
6,239240
6,189473
2,20000
1,22200
4,106000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
1,4999
11,444721
1,4999
11,444721
13,328744
6,104000
13,328744
11,444721
11,444721
