farm_density,cumulated_max_capacity
4,180900
5,59000
4,180900
5,117500
5,117500
5,59000
5,117500
5,117500
5,117500
4,96504
4,96504
4,97000
4,97000
0,0
5,59000
5,117500
5,117500
5,117500
9,179370
12,207500
12,207500
5,57848
8,329538
1,135168
1,135168
1,135168
0,0
1,135168
5,85500
1,135168
6,45390
6,45390
12,207500
6,45390
12,207500
4,57691
2,13400
6,45390
6,194874
6,45390
6,104000
6,45390
8,211000
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
2,113290
6,194874
6,194874
6,194874
6,104000
6,194874
2,13400
2,750000
0,0
2,13400
0,0
2,13400
6,38500
0,0
9,165800
9,165800
9,165800
1,108500
9,165800
9,165800
9,165800
3,27000
4,36999
9,165800
6,38500
9,165800
9,165800
11,4566800
3,32000
11,4566800
9,165800
9,165800
2,13400
2,13400
2,13400
2,68000
0,0
2,68000
1,4999
8,329538
1,12000
0,0
11,444721
2,13400
11,444721
11,444721
6,189473
11,444721
5,253200
6,189473
6,189473
6,189473
6,239240
1,22730
6,239240
0,0
3,145124
0,0
11,444721
11,444721
11,444721
11,444721
11,444721
3,18300
6,104000
13,328744
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
3,145124
4,106000
1,22200
1,22200
2,20000
11,444721
6,189473
2,22280
6,3620600
2,22280
0,0
3,13100
2,22280
4,59499
8,69999
1,9500
6,58100
0,0
3,15400
0,0
4,114980
2,22280
11,444721
11,444721
11,444721
10,90600
6,189473
7,545000
11,444721
1,17000
7,545000
9,158500
8,410200
1,19500
9,158500
1,19500
9,158500
1,19500
9,158500
9,158500
9,158500
0,0
1,4999
2,22280
0,0
3,52500
6,3620600
5,118125
5,118125
19,354444
5,118125
5,118125
5,118125
5,118125
5,118125
5,119466
19,354444
3,59500
0,0
5,119466
5,142500
5,47000
0,0
3,59500
3,59500
19,354444
4,97000
0,0
6,3620600
4,36999
2,29000
6,126500
4,36999
6,3620600
2,17999
6,3620600
6,3620600
