farm_density,cumulated_max_capacity
4,180900
5,117500
0,0
5,117500
0,0
0,0
8,410200
2,22280
0,0
2,22280
7,545000
8,410200
8,410200
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
0,0
1,4999
4,180900
5,117500
5,117500
1,17000
13,328744
5,117500
5,117500
5,117500
5,117500
9,179370
12,207500
5,117500
4,97000
5,117500
4,97000
9,3133190
2,29000
4,96504
4,97000
3,13100
4,97000
0,0
13,328744
2,750000
11,4566800
11,4566800
2,68000
9,165800
2,68000
2,68000
10,90600
0,0
9,165800
9,165800
9,165800
1,108500
9,165800
9,165800
9,165800
3,27000
6,38500
3,27000
11,4566800
9,165800
11,4566800
3,32000
9,165800
4,36999
2,13400
9,165800
2,13400
2,13400
2,750000
6,45390
2,750000
0,0
2,750000
2,13400
12,207500
6,38500
0,0
6,38500
6,45390
6,45390
6,45390
6,104000
6,194874
6,45390
6,104000
8,211000
6,194874
6,104000
6,194874
6,194874
2,113290
6,194874
6,194874
6,194874
1,20000
6,194874
4,57691
2,13400
5,118125
1,17000
11,444721
11,444721
5,253200
11,444721
0,0
6,189473
6,189473
6,189473
2,20000
6,189473
1,22200
2,20000
6,189473
11,444721
11,444721
11,444721
6,189473
4,106000
6,189473
6,189473
6,189473
1,22730
6,239240
3,145124
0,0
3,145124
1,17000
11,444721
11,444721
1,17000
11,444721
6,104000
13,328744
6,104000
11,444721
11,444721
11,444721
11,444721
1,9500
5,118125
5,118125
1,3500
5,118125
5,118125
19,354444
0,0
0,0
19,354444
19,354444
3,59500
5,118125
5,118125
5,118125
5,118125
19,354444
5,119466
3,59500
5,47000
0,0
5,142500
5,47000
0,0
19,354444
4,97000
1,18000
6,126500
6,3620600
5,57848
2,17999
5,57848
6,3620600
6,3620600
4,36999
6,126500
8,329538
1,4999
1,9500
6,58100
4,59499
1,135168
1,135168
1,135168
1,135168
5,85500
1,135168
0,0
6,58100
1,9500
3,15400
4,114980
0,0
4,114980
