farm_density,cumulated_max_capacity
4,180900
5,59000
5,59000
5,59000
5,59000
5,59000
5,85500
5,59000
5,59000
7,104000
11,444721
7,104000
11,444721
7,104000
6,189473
1,22730
6,189473
5,253200
5,253200
3,145124
6,239240
3,145124
3,145124
0,0
6,189473
1,4999
11,444721
2,20000
2,20000
4,106000
2,20000
1,22200
6,189473
6,189473
1,4999
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
1,4999
11,444721
11,444721
3,27000
6,104000
13,328744
5,59000
4,180900
12,207500
5,59000
3,13100
12,207500
5,59000
5,117500
5,117500
0,0
0,0
4,97000
4,97000
0,0
10,90600
0,0
2,29000
4,96504
9,179370
5,117500
1,135168
0,0
5,85500
1,135168
0,0
1,135168
5,59000
6,45390
8,329538
1,4999
5,118125
5,59000
5,59000
6,126500
6,3620600
2,17999
6,3620600
6,3620600
6,126500
4,36999
19,354444
5,118125
3,52500
19,354444
4,97000
19,354444
5,118125
19,354444
19,354444
5,118125
5,118125
5,119466
5,118125
5,118125
3,59500
19,354444
5,142500
0,0
0,0
5,47000
5,59000
0,0
0,0
4,59499
2,22280
6,58100
6,836517
6,58100
3,15400
4,114980
0,0
4,114980
2,22280
11,444721
0,0
2,22280
2,22280
2,22280
9,3133190
7,545000
9,158500
9,158500
9,158500
9,3133190
9,158500
1,19500
9,158500
9,158500
8,410200
2,22280
0,0
1,4999
12,207500
6,45390
6,104000
2,13400
6,194874
2,750000
2,13400
2,750000
0,0
2,13400
2,13400
2,750000
0,0
2,68000
0,0
2,68000
6,38500
0,0
6,194874
6,104000
6,45390
6,194874
6,45390
8,211000
6,104000
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
2,113290
6,194874
6,45390
6,104000
2,13400
9,165800
2,13400
9,165800
2,13400
2,13400
9,165800
4,36999
9,165800
1,19900
6,38500
3,27000
1,19900
11,4566800
11,4566800
0,0
3,32000
11,4566800
9,165800
1,108500
5,57848
12,207500
12,207500
4,57691
