farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
4,180900
4,180900
0,0
4,180900
5,42999
4,180900
0,0
3,144490
2,55450
0,0
0,0
1,18500
0,0
0,0
0,0
5,42999
0,0
0,0
3,96000
4,180900
2,55450
0,0
5,20050
0,0
0,0
0,0
0,0
0,0
5,67000
1,37000
0,0
5,67000
0,0
5,20050
0,0
0,0
0,0
5,126300
0,0
2,55450
0,0
8,141500
5,67000
0,0
0,0
5,20050
0,0
11,4566800
0,0
0,0
1,108500
3,50000
0,0
0,0
0,0
0,0
0,0
2,60000
5,42999
6,194874
0,0
5,119466
3,771000
0,0
0,0
2,750000
0,0
0,0
1,31250
0,0
0,0
0,0
0,0
0,0
9,165800
4,106000
0,0
0,0
1,31250
4,4950
2,41963
5,20050
0,0
5,126300
0,0
0,0
0,0
5,119466
1,30000
2,67939
1,31250
0,0
3,32000
0,0
0,0
2,60000
0,0
0,0
0,0
0,0
0,0
0,0
3,32000
0,0
0,0
0,0
1,8000
1,31250
0,0
0,0
2,9600
0,0
1,108500
1,31250
1,108500
2,60000
0,0
4,106000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,31250
4,106000
1,31250
0,0
0,0
1,4999
1,31250
0,0
0,0
0,0
4,180900
2,55450
0,0
0,0
0,0
0,0
1,37000
5,253200
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,85500
0,0
4,180900
0,0
0,0
9,165800
0,0
0,0
0,0
0,0
0,0
1,92000
4,36999
0,0
0,0
0,0
0,0
1,22730
0,0
1,4999
0,0
0,0
0,0
0,0
0,0
1,23000
5,117500
0,0
0,0
5,117500
0,0
0,0
0,0
1,6500
0,0
2,22280
9,165800
0,0
