farm_density,cumulated_max_capacity
4,180900
12,207500
12,207500
12,207500
5,57848
12,207500
2,17999
2,17999
1,4999
8,329538
2,17999
6,126500
4,36999
6,126500
19,354444
2,17999
5,118125
19,354444
19,354444
19,354444
19,354444
19,354444
3,59500
4,97000
0,0
5,118125
5,142500
0,0
0,0
5,47000
5,118125
5,118125
5,118125
5,119466
5,118125
19,354444
2,17999
6,3620600
6,3620600
6,3620600
12,207500
12,207500
12,207500
0,0
10,90600
4,57691
12,207500
12,207500
4,167499
4,167499
6,45390
4,167499
8,211000
6,104000
8,329538
6,45390
6,104000
6,194874
8,329538
8,329538
2,113290
6,194874
6,194874
6,194874
6,194874
1,20000
6,104000
6,45390
0,0
2,750000
2,750000
2,68000
2,13400
2,750000
0,0
2,13400
2,68000
0,0
6,38500
0,0
0,0
9,165800
9,165800
2,13400
11,4566800
4,36999
11,4566800
9,165800
9,165800
3,27000
2,750000
11,4566800
3,32000
11,4566800
6,38500
3,27000
2,13400
9,165800
9,165800
1,108500
2,13400
2,13400
12,207500
12,207500
1,12000
5,57848
5,57848
5,59000
5,59000
4,97000
5,59000
5,117500
9,179370
5,117500
4,97000
4,96504
4,97000
0,0
0,0
5,253200
0,0
0,0
1,4999
0,0
1,84500
0,0
7,545000
1,84500
8,410200
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
0,0
1,4999
2,22280
0,0
0,0
1,9500
4,59499
0,0
3,13100
2,29000
8,69999
6,58100
3,15400
4,114980
4,114980
0,0
5,253200
1,22730
6,189473
5,253200
6,189473
5,253200
6,189473
6,189473
6,189473
4,106000
11,444721
6,189473
6,189473
2,20000
2,20000
1,22200
5,253200
0,0
3,145124
6,239240
0,0
3,145124
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
11,444721
6,104000
13,328744
11,444721
11,444721
11,444721
11,444721
0,0
4,180900
5,85500
1,135168
1,135168
1,135168
0,0
1,135168
