farm_density,cumulated_max_capacity
4,180900
4,167499
4,167499
4,167499
4,167499
4,167499
6,45390
12,207500
8,329538
0,0
1,4999
10,90600
1,12000
5,57848
1,12000
4,36999
12,207500
0,0
5,118125
5,118125
4,97000
19,354444
19,354444
5,47000
5,47000
5,142500
0,0
5,47000
5,118125
3,59500
19,354444
3,59500
5,118125
5,118125
5,119466
5,118125
5,118125
19,354444
2,17999
0,0
6,3620600
6,3620600
6,126500
4,36999
1,30000
6,189473
0,0
2,22280
0,0
1,9500
6,58100
1,9500
3,15400
4,114980
0,0
4,114980
3,13100
4,59499
0,0
2,22280
7,545000
2,22280
9,179370
7,545000
8,410200
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
2,22280
3,105700
0,0
1,4999
6,189473
6,189473
6,189473
3,145124
6,189473
5,253200
6,189473
1,22730
6,189473
6,189473
11,444721
6,189473
11,444721
1,22500
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
13,328744
6,189473
4,106000
11,444721
6,189473
2,20000
11,444721
1,22200
2,20000
3,145124
6,239240
3,145124
0,0
6,189473
6,189473
4,167499
4,167499
4,180900
4,167499
4,167499
5,117500
5,117500
0,0
4,97000
9,179370
4,96504
4,97000
4,97000
0,0
2,29000
4,96504
4,167499
1,135168
0,0
4,167499
6,38500
0,0
4,167499
4,167499
4,167499
12,207500
12,207500
12,207500
4,57691
12,207500
3,144490
2,113290
2,750000
11,4566800
9,165800
11,4566800
9,165800
2,13400
2,13400
2,13400
4,36999
9,165800
1,108500
11,4566800
11,4566800
11,4566800
9,165800
11,4566800
3,27000
6,38500
11,4566800
6,104000
3,32000
11,4566800
0,0
2,13400
2,13400
0,0
0,0
2,13400
0,0
2,68000
6,104000
6,194874
6,104000
6,45390
8,211000
6,194874
6,45390
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
6,104000
1,135168
1,135168
0,0
5,85500
1,135168
1,135168
