farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
3,144490
5,117500
11,444721
5,117500
4,167499
4,167499
12,207500
12,207500
0,0
0,0
0,0
4,59499
3,13100
1,9500
0,0
2,22280
0,0
0,0
0,0
2,20000
0,0
0,0
1,4999
2,29000
2,22280
7,545000
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
9,158500
6,58100
6,58100
4,114980
3,15400
4,114980
0,0
8,329538
12,207500
12,207500
4,36999
6,126500
4,36999
1,18500
19,354444
2,17999
0,0
6,3620600
6,3620600
5,118125
19,354444
4,97000
19,354444
0,0
5,118125
19,354444
5,118125
5,118125
5,118125
5,118125
5,119466
3,59500
19,354444
0,0
3,59500
0,0
5,142500
5,47000
0,0
1,4999
8,329538
5,59000
12,207500
4,180900
5,59000
1,135168
5,59000
1,135168
5,85500
1,135168
0,0
1,135168
1,135168
5,59000
5,117500
9,179370
1,19500
4,97000
1,19500
0,0
4,97000
9,158500
4,96504
5,57848
12,207500
11,444721
1,4999
11,444721
11,444721
4,106000
11,444721
1,4999
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
11,444721
13,328744
6,104000
1,4999
6,189473
1,22730
6,239240
6,239240
3,145124
0,0
3,145124
6,189473
6,189473
6,189473
5,253200
6,189473
6,189473
6,189473
6,189473
11,444721
2,20000
2,20000
1,22200
3,144490
2,750000
13,328744
3,144490
2,750000
2,750000
0,0
2,750000
8,410200
0,0
2,68000
2,13400
0,0
2,68000
2,750000
0,0
3,27000
0,0
0,0
6,38500
3,27000
1,108500
3,27000
1,19900
6,38500
9,165800
9,165800
11,4566800
11,4566800
11,4566800
3,32000
11,4566800
2,13400
4,36999
2,13400
2,13400
1,22500
6,45390
8,329538
6,45390
8,329538
6,194874
6,194874
1,20000
4,167499
6,45390
6,104000
6,194874
6,194874
8,211000
6,194874
2,113290
6,104000
6,45390
2,750000
9,165800
2,750000
2,13400
12,207500
4,57691
10,90600
2,13400
