farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
1,12000
4,180900
4,167499
12,207500
5,117500
9,179370
5,117500
2,113900
5,117500
4,96504
2,113900
2,113900
4,97000
0,0
9,158500
4,59499
1,12000
4,59499
0,0
3,13100
0,0
8,69999
0,0
6,58100
3,15400
3,15400
4,114980
4,114980
0,0
0,0
0,0
0,0
2,29000
7,545000
9,3133190
8,410200
7,545000
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
0,0
0,0
6,189473
2,22280
1,4999
0,0
1,12000
1,12000
12,207500
2,750000
2,13400
2,750000
11,4566800
2,13400
2,68000
2,13400
0,0
2,68000
2,13400
6,194874
6,194874
6,194874
8,211000
6,194874
6,45390
6,194874
1,20000
6,194874
6,194874
6,194874
6,194874
2,113290
6,194874
6,194874
6,194874
6,104000
6,45390
6,104000
6,104000
10,90600
2,13400
2,750000
2,750000
2,13400
4,36999
2,13400
2,13400
2,13400
9,165800
1,108500
9,165800
9,165800
9,165800
3,27000
9,165800
11,4566800
9,165800
11,4566800
11,4566800
3,32000
6,38500
9,165800
0,0
0,0
0,0
6,38500
12,207500
5,57848
4,57691
12,207500
1,12000
12,207500
1,135168
1,17000
0,0
5,85500
1,135168
0,0
1,135168
0,0
1,4999
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
6,104000
13,328744
11,444721
5,253200
3,145124
6,239240
0,0
3,145124
6,189473
5,253200
6,189473
6,189473
1,22730
6,189473
1,4999
1,4999
4,106000
11,444721
11,444721
11,444721
6,189473
1,22200
2,20000
1,22200
3,144490
8,329538
4,36999
5,57848
6,126500
4,36999
5,57848
5,57848
6,3620600
2,17999
6,3620600
6,3620600
19,354444
12,207500
5,118125
19,354444
4,97000
3,59500
19,354444
19,354444
19,354444
5,47000
3,59500
5,118125
5,118125
5,118125
5,118125
19,354444
5,118125
5,119466
0,0
5,142500
5,47000
0,0
1,4999
8,329538
