farm_density,cumulated_max_capacity
4,180900
5,117500
4,180900
5,117500
12,207500
4,180900
12,207500
12,207500
12,207500
12,207500
4,57691
12,207500
12,207500
5,57848
11,4566800
6,45390
11,4566800
11,4566800
11,4566800
11,4566800
0,0
11,4566800
6,38500
0,0
11,4566800
1,108500
11,4566800
11,4566800
6,38500
11,4566800
11,4566800
11,4566800
3,32000
11,4566800
3,27000
9,165800
9,165800
2,13400
4,36999
2,13400
2,13400
2,13400
2,68000
0,0
2,68000
0,0
6,45390
6,45390
6,104000
6,45390
6,45390
6,45390
6,45390
6,194874
1,20000
6,194874
6,194874
6,194874
6,194874
2,113290
6,194874
8,211000
6,104000
6,194874
5,117500
11,444721
5,117500
5,117500
5,117500
5,117500
9,179370
5,117500
5,117500
4,97000
4,97000
4,96504
4,97000
0,0
1,40000
2,13400
1,40000
1,30000
1,135168
0,0
1,135168
1,135168
1,135168
5,85500
0,0
1,135168
0,0
9,179370
19,354444
0,0
5,118125
19,354444
5,119466
19,354444
19,354444
19,354444
19,354444
3,59500
5,118125
5,118125
19,354444
5,119466
19,354444
5,118125
5,119466
4,97000
0,0
5,142500
5,47000
0,0
4,36999
0,0
0,0
2,17999
6,3620600
0,0
2,29000
6,3620600
4,36999
6,126500
9,179370
2,13400
9,179370
1,4999
8,329538
8,410200
3,13100
4,59499
6,58100
4,59499
10,90600
4,59499
6,58100
3,15400
4,114980
3,15400
0,0
4,114980
11,444721
11,444721
2,22280
1,4999
7,545000
2,22280
7,545000
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
0,0
2,22280
1,4999
6,189473
0,0
6,189473
11,444721
11,444721
11,444721
5,253200
5,253200
5,253200
6,189473
5,253200
6,189473
0,0
1,22730
0,0
3,145124
6,239240
3,145124
0,0
6,189473
6,189473
11,444721
2,20000
4,106000
11,444721
11,444721
11,444721
2,20000
1,22200
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
13,328744
6,104000
