farm_density,cumulated_max_capacity
4,180900
5,59000
5,59000
5,59000
5,59000
5,59000
12,207500
5,59000
5,59000
3,13100
3,13100
0,0
0,0
5,85500
1,135168
5,85500
1,135168
1,135168
1,135168
0,0
4,59499
6,58100
6,58100
4,114980
3,15400
4,114980
0,0
4,114980
5,117500
4,97000
5,117500
5,117500
9,179370
5,117500
4,97000
4,96504
4,97000
0,0
5,253200
12,207500
6,189473
5,253200
5,253200
11,444721
6,189473
6,189473
6,189473
6,189473
1,22730
6,239240
0,0
6,239240
3,145124
0,0
6,189473
6,189473
6,189473
6,189473
11,444721
2,20000
2,20000
1,22200
11,444721
4,106000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
13,328744
6,104000
12,207500
6,45390
6,194874
4,57691
6,194874
2,750000
6,194874
13,328744
0,0
9,165800
1,108500
0,0
1,22500
10,90600
0,0
9,165800
2,13400
2,13400
0,0
6,38500
1,108500
1,108500
4,36999
8,410200
1,108500
1,108500
3,27000
9,165800
9,165800
9,165800
6,38500
9,165800
11,4566800
3,32000
11,4566800
3,32000
6,194874
6,194874
6,194874
8,211000
6,194874
6,194874
2,113290
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
6,104000
6,45390
6,104000
0,0
2,750000
0,0
2,13400
2,13400
2,68000
2,68000
0,0
5,59000
5,57848
5,57848
5,57848
5,57848
0,0
5,118125
5,118125
5,47000
5,118125
19,354444
3,59500
5,118125
19,354444
5,118125
19,354444
19,354444
5,119466
19,354444
5,118125
4,97000
3,59500
5,47000
5,142500
0,0
5,47000
6,126500
2,17999
6,126500
4,36999
2,17999
0,0
6,3620600
6,3620600
6,3620600
2,29000
1,4999
8,329538
5,57848
4,180900
5,57848
12,207500
2,22280
0,0
2,22280
0,0
1,4999
0,0
5,57848
7,545000
7,545000
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
