farm_density,cumulated_max_capacity
4,180900
5,117500
12,207500
5,117500
0,0
12,207500
2,13400
4,57691
2,13400
2,13400
2,13400
9,165800
4,167499
2,13400
6,45390
6,194874
6,194874
6,194874
6,194874
6,104000
6,194874
6,194874
8,211000
6,194874
6,194874
6,194874
1,20000
6,194874
2,113290
6,194874
6,45390
6,104000
9,165800
9,165800
9,165800
9,165800
4,36999
0,0
0,0
6,38500
2,13400
9,165800
2,13400
2,13400
1,108500
9,165800
9,165800
9,165800
6,38500
9,165800
9,165800
3,27000
11,4566800
11,4566800
3,32000
11,4566800
2,13400
2,68000
0,0
2,68000
0,0
2,13400
12,207500
0,0
8,410200
2,13400
2,113290
5,59000
5,59000
5,59000
2,44600
12,207500
19,354444
0,0
5,142500
0,0
5,47000
0,0
19,354444
4,97000
5,118125
19,354444
5,118125
5,118125
5,118125
19,354444
19,354444
5,119466
3,59500
19,354444
4,36999
5,59000
6,126500
4,36999
6,3620600
2,17999
6,3620600
6,3620600
1,4999
8,329538
1,135168
5,117500
4,180900
4,167499
11,444721
5,117500
5,117500
5,117500
5,117500
5,117500
9,179370
5,117500
4,96504
3,13100
4,96504
4,97000
4,97000
0,0
4,96504
2,29000
2,44600
11,444721
2,44600
2,22280
4,59499
4,114980
6,58100
0,0
3,15400
0,0
0,0
4,114980
2,22280
2,22280
0,0
0,0
0,0
1,4999
1,4999
0,0
10,90600
5,118125
9,158500
2,22280
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
7,545000
2,22280
11,444721
11,444721
11,444721
5,253200
13,328744
11,444721
13,328744
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
1,22730
6,189473
6,189473
3,145124
6,189473
6,189473
11,444721
6,189473
6,239240
3,145124
0,0
3,145124
1,22200
11,444721
11,444721
11,444721
11,444721
4,106000
5,57848
6,189473
2,20000
1,22200
1,135168
5,85500
1,135168
1,135168
5,85500
0,0
