farm_density,cumulated_max_capacity
4,85500
5,59000
5,59000
5,140500
5,59000
0,0
0,0
0,0
0,0
1,108500
1,108500
5,59000
5,140500
0,0
5,59000
12,207500
3,27000
5,59000
0,0
0,0
5,85500
5,85500
0,0
12,207500
0,0
12,207500
0,0
8,37248
1,108500
8,37248
8,37248
1,4999
3,27000
0,0
0,0
5,85500
5,85500
12,207500
1,108500
1,19500
0,0
0,0
1,4999
4,154000
2,39500
3,27000
0,0
0,0
3,27000
1,2500
8,329538
1,108500
0,0
1,20000
1,84500
1,4999
8,329538
0,0
4,154000
5,59000
1,4999
0,0
1,108500
5,59000
1,4999
11,322000
0,0
0,0
0,0
0,0
1,4999
0,0
1,19500
1,250
0,0
1,4999
0,0
0,0
0,0
4,180900
0,0
1,108500
1,110153
3,27000
4,154000
0,0
0,0
0,0
0,0
7,343999
0,0
0,0
0,0
5,59000
0,0
0,0
0,0
1,108500
0,0
0,0
3,27000
4,36999
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
2,5500
0,0
0,0
1,250
1,108500
0,0
3,50000
5,117500
0,0
0,0
1,108500
0,0
0,0
2,5500
0,0
0,0
0,0
0,0
1,108500
0,0
4,167499
1,108500
0,0
0,0
2,5500
7,343999
0,0
0,0
0,0
1,22200
1,20000
0,0
1,4999
0,0
0,0
3,105700
8,822370
4,180900
0,0
0,0
0,0
2,5500
0,0
0,0
1,4999
5,178820
0,0
1,250
1,4999
0,0
1,17000
1,30000
0,0
0,0
11,322000
0,0
0,0
1,19900
0,0
5,59600
0,0
2,39999
0,0
0,0
11,444721
5,42999
0,0
2,50
3,27000
5,126300
0,0
3,771000
0,0
0,0
1,22200
1,12000
0,0
0,0
0,0
0,0
1,0
3,32000
0,0
1,4999
0,0
11,444721
8,329538
