farm_density,cumulated_max_capacity
5,117500
2,55450
2,55450
1,84500
11,78600
11,78600
0,0
7,545000
0,0
0,0
1,48500
11,78600
11,78600
11,78600
2,55450
11,78600
11,78600
11,78600
1,9900
0,0
0,0
0,0
11,78600
0,0
0,0
11,78600
0,0
0,0
0,0
0,0
1,17000
0,0
1,17000
0,0
2,39500
0,0
0,0
1,48500
2,39500
4,42498
0,0
1,17000
3,32000
0,0
1,17000
0,0
0,0
0,0
3,32000
0,0
1,84500
0,0
0,0
0,0
1,0
0,0
4,114980
1,9900
0,0
1,4999
1,4999
1,14999
0,0
6,3620600
0,0
3,18300
0,0
1,4999
6,3620600
5,253200
3,18300
0,0
0,0
3,18300
3,18300
0,0
3,18300
3,18300
0,0
0,0
1,4999
7,545000
1,17000
0,0
0,0
2,29000
2,29000
1,19900
11,78600
1,29500
0,0
0,0
0,0
2,87500
0,0
0,0
0,0
2,87500
0,0
1,4000
5,253200
1,15000
0,0
0,0
1,19500
1,0
2,87500
1,15000
0,0
0,0
1,19500
0,0
0,0
7,104000
0,0
0,0
3,18300
0,0
0,0
11,78600
0,0
0,0
0,0
0,0
11,78600
0,0
0,0
0,0
0,0
4,42498
9,3133190
0,0
0,0
2,29000
3,18300
1,4999
0,0
2,29000
9,165800
0,0
0,0
0,0
1,18500
0,0
11,444721
0,0
1,14999
0,0
0,0
1,31250
0,0
0,0
0,0
1,4999
4,2750
0,0
0,0
0,0
8,410200
0,0
0,0
11,78600
0,0
2,750000
0,0
0,0
1,45000
0,0
4,42498
0,0
0,0
1,4999
0,0
1,14999
1,19900
0,0
0,0
0,0
1,19900
0,0
4,106000
5,253200
7,343999
7,104000
0,0
0,0
1,30000
0,0
0,0
3,144490
0,0
2,750000
0,0
0,0
7,104000
0,0
0,0
0,0
3,771000
1,19500
