farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
0,0
4,180900
2,39000
4,167499
2,5500
2,5500
0,0
0,0
2,5500
4,4950
0,0
2,5500
4,180900
0,0
1,4999
0,0
0,0
0,0
0,0
4,167499
5,67000
5,67000
4,4950
1,4999
0,0
4,4950
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,4999
0,0
0,0
0,0
2,39000
0,0
0,0
1,92000
0,0
0,0
4,15200
0,0
0,0
0,0
2,5500
0,0
1,48500
0,0
0,0
0,0
2,750000
5,253200
1,92000
0,0
5,126300
5,57848
0,0
0,0
0,0
4,167499
0,0
0,0
0,0
2,3349
0,0
1,19900
0,0
0,0
0,0
0,0
1,92000
0,0
0,0
0,0
0,0
1,40000
0,0
0,0
0,0
4,4950
0,0
0,0
1,15000
2,5500
1,19500
1,19900
5,118125
0,0
0,0
0,0
1,20000
0,0
0,0
1,92000
1,92000
1,37000
0,0
0,0
0,0
0,0
6,126500
4,4950
0,0
0,0
0,0
0,0
0,0
2,5500
0,0
9,179370
0,0
1,200
0,0
0,0
6,126500
0,0
0,0
0,0
0,0
0,0
1,4999
1,92000
0,0
0,0
0,0
6,126500
0,0
0,0
0,0
1,92000
0,0
0,0
0,0
0,0
0,0
4,4950
4,4950
3,27000
0,0
0,0
0,0
1,30000
0,0
0,0
5,67000
4,4950
4,4950
4,4950
0,0
0,0
0,0
0,0
0,0
0,0
3,18300
2,148003
2,3349
0,0
0,0
0,0
2,148003
0,0
1,37000
5,67000
1,10000
0,0
2,148003
1,15000
0,0
0,0
0,0
5,67000
5,67000
1,22730
5,126300
0,0
2,3349
4,144550
4,180900
0,0
2,148003
7,104000
3,104000
0,0
3,18300
0,0
3,18300
3,32000
5,119466
0,0
4,15200
6,126500
2,113290
