farm_density,cumulated_max_capacity
4,180900
2,17000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,57848
0,0
2,55450
0,0
0,0
0,0
0,0
0,0
2,55450
3,64000
2,55450
0,0
0,0
1,135168
3,64000
0,0
0,0
0,0
1,19500
2,55450
3,64000
1,135168
3,64000
5,59600
5,85500
3,67000
3,64000
0,0
0,0
0,0
0,0
1,27613
1,0
1,135168
6,239240
2,55450
5,85500
0,0
3,64000
0,0
0,0
5,85500
5,119466
5,42999
3,64000
2,20000
0,0
1,0
2,55450
3,64000
5,85500
5,59600
0,0
5,117500
0,0
0,0
0,0
0,0
3,64000
0,0
3,84900
2,55450
1,19500
0,0
3,52000
5,85500
5,85500
5,57848
0,0
5,85500
3,52000
5,85500
0,0
0,0
5,85500
1,18000
0,0
0,0
0,0
3,242
3,52000
0,0
0,0
5,85500
0,0
0,0
0,0
0,0
3,52000
1,27613
2,239
0,0
0,0
3,52000
3,84900
0,0
1,0
0,0
3,27000
1,0
4,180900
0,0
5,85500
0,0
5,85500
1,500
0,0
1,18000
1,18500
0,0
4,82018
0,0
1,0
0,0
1,19900
3,84900
0,0
1,0
1,27613
0,0
0,0
3,52000
5,85500
3,52000
0,0
5,85500
5,85500
0,0
0,0
5,71500
0,0
4,15200
0,0
0,0
5,117500
1,18500
2,24410
5,59600
0,0
0,0
13,328744
1,19500
0,0
5,57848
0,0
0,0
0,0
6,194874
0,0
0,0
0,0
2,2000
5,117500
0,0
0,0
0,0
5,119466
0,0
0,0
1,27613
3,64000
4,15200
1,92000
0,0
1,27613
1,4000
1,19500
1,19500
11,444721
5,85500
0,0
2,2000
0,0
3,64000
0,0
4,15200
0,0
0,0
4,180900
0,0
6,38500
0,0
2,2000
4,180900
1,3500
4,180900
0,0
0,0
0,0
