farm_density,cumulated_max_capacity
2,17999
6,45390
6,45390
1,4999
1,4999
4,85000
3,62900
0,0
2,113290
2,750000
6,45390
2,750000
0,0
2,700
2,113290
6,45390
0,0
0,0
0,0
2,113290
0,0
0,0
2,113290
0,0
0,0
2,113290
0,0
0,0
0,0
1,9500
2,113290
0,0
2,13100
2,113290
0,0
0,0
0,0
2,13100
0,0
3,27000
0,0
0,0
0,0
9,165800
2,113290
9,165800
1,92000
0,0
0,0
0,0
1,42500
0,0
2,510000
0,0
0,0
2,59500
1,92000
0,0
0,0
0,0
0,0
0,0
6,45390
3,27000
1,19500
0,0
6,45390
0,0
6,89490
0,0
0,0
0,0
0,0
2,22280
0,0
2,113290
2,44600
2,5500
0,0
2,5500
6,89490
0,0
1,20000
0,0
1,9500
0,0
0,0
1,45000
0,0
0,0
9,165800
1,42500
2,59500
3,27000
0,0
3,27000
2,5500
0,0
1,178000
2,44600
0,0
12,207500
9,165800
1,45000
1,45000
2,113290
5,47000
0,0
1,45000
0,0
0,0
2,39500
0,0
0,0
1,19500
1,20000
0,0
1,19900
0,0
0,0
3,27000
7,104000
0,0
1,178000
0,0
0,0
0,0
0,0
0,0
0,0
1,40000
2,44600
0,0
1,178000
2,44600
0,0
0,0
0,0
2,113290
0,0
0,0
2,1290
1,4999
1,9500
2,113290
0,0
2,510000
0,0
0,0
8,329538
0,0
2,113290
2,113290
0,0
1,4999
1,4999
2,113290
2,510000
2,45000
2,113290
6,45390
1,45000
2,113290
0,0
4,57691
0,0
2,31000
3,27000
1,19500
0,0
0,0
0,0
4,60000
1,12000
0,0
0,0
2,45000
0,0
0,0
0,0
0,0
1,22730
0,0
0,0
1,19900
0,0
0,0
1,42500
0,0
0,0
0,0
1,12000
0,0
0,0
0,0
0,0
8,329538
1,17000
1,0
0,0
