farm_density,cumulated_max_capacity
1,4999
5,178820
5,178820
5,178820
5,178820
0,0
4,180900
2,55450
0,0
3,105700
0,0
0,0
0,0
0,0
2,55450
5,140500
3,105700
3,771000
3,105700
0,0
2,55450
2,5500
4,180900
0,0
0,0
0,0
0,0
3,771000
5,140500
0,0
6,189473
2,5500
6,126500
3,771000
0,0
0,0
0,0
0,0
11,322000
3,771000
2,5500
0,0
0,0
2,55450
0,0
0,0
0,0
2,5500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,189473
0,0
0,0
3,105700
3,105700
3,105700
0,0
0,0
2,1290
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,55450
0,0
0,0
6,104000
4,180900
0,0
0,0
0,0
3,105700
0,0
0,0
0,0
3,105700
0,0
0,0
3,105700
6,104000
6,189473
0,0
1,22500
0,0
0,0
3,105700
11,322000
2,39950
0,0
0,0
0,0
4,15200
6,104000
0,0
6,104000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,15200
0,0
0,0
4,85500
0,0
0,0
0,0
7,104000
0,0
3,242
0,0
0,0
0,0
0,0
1,19900
0,0
1,19500
0,0
0,0
3,105700
0,0
3,105700
0,0
3,242
0,0
3,105700
1,19500
0,0
1,19500
5,178820
0,0
0,0
0,0
0,0
0,0
0,0
1,30000
0,0
0,0
1,97000
1,20000
0,0
3,771000
12,207500
6,104000
6,104000
1,19500
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,29000
0,0
5,140500
11,322000
0,0
0,0
0,0
4,180900
0,0
2,30000
4,85500
3,771000
4,15200
6,189473
0,0
1,0
5,117500
4,85500
0,0
4,85500
0,0
0,0
0,0
0,0
0,0
2,36500
0,0
0,0
0,0
2,87500
4,106000
11,78600
1,0
