farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
1,135168
4,180900
5,59000
4,180900
5,59000
5,117500
7,104000
5,117500
1,9000
4,180900
4,167499
5,117500
5,117500
5,117500
4,97000
2,29000
0,0
3,13100
0,0
0,0
4,97000
4,96504
2,29000
9,179370
5,117500
0,0
1,9000
0,0
4,59499
10,90600
0,0
4,114980
6,58100
0,0
4,114980
3,15400
4,114980
1,9000
1,9000
1,9000
9,158500
8,410200
7,545000
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
9,158500
2,22280
0,0
0,0
1,4999
2,22280
0,0
7,104000
1,4999
7,104000
7,104000
1,22730
5,253200
0,0
6,189473
0,0
6,239240
3,145124
0,0
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
6,104000
13,328744
11,444721
11,444721
6,189473
2,20000
2,20000
1,22200
11,444721
6,189473
11,444721
4,106000
12,207500
6,194874
8,329538
8,211000
1,4999
5,118125
12,207500
12,207500
12,207500
4,36999
4,36999
6,126500
5,57848
0,0
0,0
0,0
5,142500
0,0
0,0
5,47000
19,354444
0,0
4,97000
3,59500
5,118125
3,59500
5,118125
5,118125
19,354444
5,119466
5,118125
5,118125
2,17999
5,57848
6,3620600
5,57848
6,3620600
6,3620600
5,117500
12,207500
6,45390
9,165800
9,165800
0,0
2,13400
2,68000
2,68000
0,0
0,0
0,0
0,0
6,38500
2,13400
2,13400
2,13400
0,0
9,165800
9,165800
9,165800
9,165800
4,36999
2,750000
2,13400
1,108500
9,165800
11,4566800
11,4566800
6,38500
3,27000
11,4566800
11,4566800
11,4566800
11,4566800
3,32000
2,13400
2,13400
6,45390
6,45390
6,45390
6,45390
6,104000
6,194874
8,211000
6,194874
8,329538
8,329538
6,194874
6,194874
6,194874
2,113290
6,194874
1,20000
6,104000
6,45390
12,207500
4,57691
1,135168
1,135168
1,135168
5,85500
1,135168
0,0
