farm_density,cumulated_max_capacity
4,180900
0,0
5,117500
5,117500
5,117500
5,117500
4,167499
4,167499
4,167499
1,31250
1,31250
1,31250
1,4999
5,117500
0,0
0,0
2,234
0,0
0,0
0,0
0,0
0,0
1,92000
0,0
2,55450
5,195000
1,31250
5,253200
0,0
2,55450
1,31250
2,55450
2,55450
0,0
0,0
7,545000
7,545000
5,253200
0,0
1,29500
0,0
0,0
2,2450
0,0
0,0
1,135168
0,0
5,253200
0,0
5,253200
4,167499
0,0
4,42498
0,0
0,0
5,253200
5,253200
2,17000
1,84500
5,253200
5,253200
1,17000
0,0
1,17000
5,253200
7,545000
13,328744
0,0
0,0
2,55450
11,78600
0,0
5,59600
5,253200
7,104000
1,31250
6,194874
0,0
13,328744
0,0
1,30000
6,189473
0,0
0,0
2,17999
0,0
1,17000
2,55450
0,0
1,4000
0,0
1,0
1,9000
13,328744
1,0
5,253200
0,0
1,31250
1,0
1,0
6,189473
0,0
1,0
4,42498
0,0
0,0
1,0
0,0
0,0
6,194874
0,0
2,55450
0,0
0,0
5,253200
8,329538
0,0
1,9000
5,59600
7,104000
1,135168
4,42498
1,135168
1,3500
0,0
5,253200
2,55450
5,59600
5,253200
0,0
1,17000
5,253200
1,4000
6,194874
6,194874
0,0
7,545000
2,234
0,0
3,67000
4,85000
4,42498
1,17000
0,0
0,0
0,0
0,0
2,39500
7,545000
6,104000
3,67000
1,500
0,0
6,45390
6,104000
6,104000
1,500
0,0
7,545000
1,500
0,0
1,0
7,545000
2,50
0,0
0,0
0,0
2,64000
0,0
7,545000
1,40000
0,0
9,179370
0,0
1,9500
1,4999
6,89490
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,67000
3,67000
0,0
0,0
2,52000
6,45390
0,0
1,30000
6,194874
9,179370
6,45390
0,0
7,545000
0,0
1,4999
1,19900
