farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
0,0
4,180900
5,57848
0,0
5,57848
5,57848
0,0
5,57848
0,0
19,354444
4,36999
6,126500
4,97000
19,354444
19,354444
5,119466
5,142500
0,0
0,0
5,47000
19,354444
5,118125
5,118125
5,118125
5,118125
5,118125
5,119466
19,354444
3,59500
19,354444
2,17999
5,57848
5,57848
6,3620600
6,3620600
6,3620600
1,4999
8,329538
0,0
11,4566800
12,207500
11,4566800
4,57691
12,207500
2,13400
11,4566800
2,13400
2,13400
2,13400
0,0
2,68000
0,0
0,0
2,750000
2,13400
0,0
10,90600
2,13400
6,38500
0,0
11,4566800
6,104000
6,104000
6,45390
6,104000
6,45390
8,211000
6,194874
6,194874
6,194874
4,167499
6,194874
6,194874
6,194874
1,20000
6,194874
6,104000
6,194874
6,194874
2,113290
9,165800
11,4566800
9,165800
11,4566800
2,13400
2,13400
4,36999
11,4566800
1,108500
9,165800
9,165800
9,165800
11,4566800
11,4566800
3,32000
11,4566800
9,165800
3,27000
3,27000
6,38500
12,207500
0,0
5,117500
5,117500
0,0
1,15000
4,96504
2,36000
4,96504
2,29000
0,0
4,97000
12,207500
9,179370
2,22280
11,444721
1,135168
2,22280
0,0
2,22280
2,22280
2,22280
8,410200
2,22280
7,545000
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
1,19500
9,158500
9,158500
5,118125
9,158500
0,0
2,22280
1,4999
2,22280
0,0
1,4999
4,59499
1,9500
6,58100
6,58100
4,114980
3,15400
0,0
4,114980
4,59499
3,13100
1,135168
1,135168
1,135168
5,85500
0,0
1,135168
11,444721
6,189473
11,444721
6,189473
11,444721
2,20000
2,20000
1,22200
11,444721
11,444721
6,189473
4,106000
11,444721
11,444721
11,444721
3,145124
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,189473
13,328744
11,444721
13,328744
6,104000
0,0
6,239240
3,145124
0,0
1,22730
5,253200
6,189473
5,253200
