farm_density,cumulated_max_capacity
8,329538
0,0
0,0
1,4999
0,0
1,4999
0,0
0,0
0,0
1,4999
0,0
0,0
0,0
0,0
8,141500
2,148003
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,4950
0,0
0,0
0,0
0,0
0,0
0,0
1,178000
0,0
0,0
0,0
0,0
0,0
1,20000
0,0
1,0
0,0
1,0
0,0
1,37000
0,0
2,30000
0,0
0,0
0,0
0,0
0,0
1,20000
1,20000
0,0
0,0
4,4950
4,4950
0,0
4,4950
1,8000
5,47000
4,4950
1,37000
0,0
0,0
0,0
0,0
4,4950
0,0
5,83164
0,0
5,83164
0,0
0,0
0,0
1,20000
3,242
2,41963
1,6000
4,4950
3,27000
0,0
0,0
0,0
4,14010
0,0
0,0
5,83164
1,8000
0,0
0,0
0,0
0,0
5,83164
0,0
4,4950
0,0
0,0
0,0
0,0
0,0
1,35900
0,0
3,86200
1,4999
1,8000
0,0
5,83164
1,6000
1,6000
0,0
1,6000
0,0
0,0
0,0
1,178000
0,0
0,0
0,0
5,47000
0,0
1,0
0,0
2,41963
1,20000
4,4950
0,0
0,0
0,0
8,822370
0,0
0,0
5,83164
4,14010
1,0
8,822370
0,0
1,9000
0,0
0,0
0,0
0,0
0,0
0,0
9,179370
5,47000
0,0
3,50000
1,37000
1,8000
1,37000
0,0
0,0
0,0
0,0
0,0
0,0
1,9000
5,47000
1,8000
0,0
1,178000
4,36999
1,19900
4,4950
0,0
1,4999
2,44600
1,19900
0,0
5,83164
0,0
0,0
0,0
0,0
0,0
3,242
2,30000
0,0
8,141500
4,4950
0,0
0,0
0,0
1,19900
5,47000
0,0
1,19900
5,67000
0,0
0,0
0,0
0,0
0,0
0,0
