farm_density,cumulated_max_capacity
0,0
0,0
2,55450
0,0
0,0
1,4999
0,0
1,20000
1,4999
1,4999
1,4999
0,0
1,20000
1,20000
0,0
4,180900
5,71500
5,71500
5,71500
0,0
0,0
1,20000
2,55450
1,4999
1,14999
0,0
0,0
1,4999
0,0
1,20000
1,4999
0,0
2,55450
0,0
0,0
1,4999
5,71500
0,0
1,12000
3,771000
0,0
1,12000
0,0
5,71500
0,0
1,12000
3,27000
1,12000
2,20000
3,64000
1,12000
3,771000
1,14999
0,0
0,0
0,0
0,0
0,0
0,0
1,12000
0,0
0,0
1,20000
1,12000
4,180900
0,0
0,0
0,0
0,0
8,329538
0,0
4,180900
0,0
3,771000
0,0
1,14999
0,0
1,14999
0,0
0,0
5,99950
0,0
3,64000
0,0
0,0
4,144550
0,0
5,71500
0,0
0,0
0,0
0,0
0,0
4,144550
4,144550
4,144550
0,0
8,329538
0,0
0,0
5,71500
0,0
3,64000
4,144550
0,0
1,15000
0,0
0,0
0,0
5,99950
5,71500
0,0
4,180900
0,0
0,0
2,113290
1,15000
3,64000
4,144550
0,0
5,253200
0,0
0,0
0,0
0,0
0,0
8,37248
1,12000
8,141500
0,0
0,0
0,0
0,0
1,12000
4,144550
0,0
3,771000
0,0
1,178000
1,12000
0,0
4,144550
0,0
3,50000
0,0
0,0
1,29999
1,12000
0,0
0,0
5,71500
1,12000
8,141500
8,141500
1,178000
1,12000
1,18500
3,144490
5,253200
4,144550
1,12000
4,85500
0,0
0,0
1,200
1,70
0,0
5,71500
0,0
0,0
5,253200
5,71500
0,0
0,0
0,0
0,0
4,59499
5,71500
5,71500
0,0
0,0
0,0
0,0
4,180900
8,37248
0,0
0,0
0,0
0,0
5,117500
0,0
0,0
5,117500
0,0
4,180900
0,0
1,12000
4,115000
0,0
0,0
