farm_density,cumulated_max_capacity
4,180900
5,59000
0,0
2,17000
0,0
0,0
0,0
0,0
2,64000
0,0
0,0
2,64000
2,5500
5,42999
0,0
0,0
2,17000
5,42999
5,42999
0,0
0,0
0,0
0,0
5,42999
0,0
0,0
1,20000
5,140500
2,17000
0,0
2,5500
0,0
0,0
0,0
1,4999
2,5500
0,0
1,18000
0,0
2,5500
0,0
2,17000
0,0
3,64000
1,20000
1,20000
0,0
2,5500
0,0
1,20000
2,20000
2,5500
3,64000
5,42999
1,110153
1,20000
1,10000
0,0
0,0
1,20000
1,4999
5,42999
0,0
1,4999
0,0
5,140500
1,0
5,42999
0,0
0,0
0,0
1,4999
0,0
0,0
1,9900
0,0
0,0
5,140500
0,0
0,0
0,0
1,20000
1,9900
1,9900
2,5500
0,0
2,17000
0,0
0,0
6,3620600
2,64000
5,42999
1,0
1,19500
5,42999
0,0
5,42999
1,6500
0,0
5,178820
0,0
3,62900
0,0
1,6500
0,0
3,18300
0,0
1,110153
2,17000
0,0
0,0
9,3133190
0,0
0,0
0,0
0,0
0,0
0,0
1,20000
1,20000
9,3133190
9,3133190
0,0
1,6500
1,4999
1,20000
0,0
9,158500
9,3133190
1,4999
3,50000
0,0
3,50000
0,0
3,50000
0,0
0,0
0,0
5,178820
5,42999
3,50000
2,39500
0,0
3,50000
0,0
3,50000
0,0
3,50000
3,50000
3,50000
0,0
0,0
1,4999
5,42999
0,0
0,0
1,4999
0,0
0,0
0,0
1,6500
2,5500
0,0
0,0
3,50000
1,200
1,0
2,39999
0,0
0,0
0,0
0,0
1,37000
0,0
5,140500
9,179370
1,1600
0,0
0,0
0,0
0,0
0,0
0,0
1,4999
0,0
0,0
10,609500
1,0
0,0
0,0
1,6500
0,0
3,13100
0,0
0,0
0,0
0,0
4,16800
5,253200
0,0
