farm_density,cumulated_max_capacity
4,180900
6,104000
6,104000
6,104000
5,117500
0,0
0,0
0,0
0,0
4,59499
0,0
2,22280
2,22280
1,4999
6,58100
4,59499
3,13100
4,59499
6,58100
6,58100
3,15400
5,126300
0,0
4,114980
6,3620600
8,211000
5,118125
6,3620600
5,118125
19,354444
5,118125
19,354444
4,97000
3,59500
3,59500
19,354444
4,97000
0,0
5,142500
0,0
5,47000
0,0
5,118125
0,0
5,118125
5,118125
5,119466
19,354444
6,3620600
6,126500
6,3620600
2,17999
6,3620600
6,3620600
6,126500
4,36999
1,4999
2,20000
10,90600
8,329538
4,167499
5,117500
4,180900
5,59000
5,59000
0,0
5,59000
9,179370
5,117500
0,0
0,0
0,0
4,97000
0,0
4,96504
2,29000
0,0
0,0
1,135168
5,85500
1,135168
0,0
4,167499
6,104000
5,117500
6,189473
0,0
6,189473
1,9900
0,0
9,158500
1,9900
0,0
1,19500
7,545000
8,410200
9,158500
1,19500
1,19500
1,19500
9,158500
9,158500
0,0
6,189473
3,145124
6,239240
0,0
3,145124
1,22730
6,189473
6,189473
6,189473
5,253200
5,253200
2,20000
5,253200
2,20000
1,22200
6,189473
11,444721
11,444721
11,444721
4,106000
11,444721
6,189473
6,189473
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
11,444721
13,328744
6,104000
12,207500
2,750000
12,207500
5,57848
6,194874
2,750000
2,750000
9,165800
2,750000
2,750000
2,750000
4,57691
2,13400
2,750000
2,750000
0,0
2,13400
0,0
0,0
6,38500
9,165800
2,13400
3,18300
9,165800
2,13400
8,329538
2,113290
4,36999
2,13400
2,13400
9,165800
1,108500
9,165800
11,4566800
11,4566800
11,4566800
11,4566800
3,32000
9,165800
3,27000
9,165800
6,38500
0,0
12,207500
2,68000
0,0
6,194874
6,45390
6,45390
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
8,211000
6,194874
6,194874
6,104000
6,194874
