farm_density,cumulated_max_capacity
4,180900
12,207500
12,207500
4,180900
12,207500
2,22280
1,18500
12,207500
9,158500
12,207500
9,158500
2,113900
4,115000
4,97000
2,29000
4,96504
0,0
4,97000
5,59000
12,207500
12,207500
9,179370
5,117500
5,117500
12,207500
1,18500
1,135168
12,207500
1,135168
1,135168
5,85500
1,135168
0,0
1,135168
12,207500
12,207500
6,45390
11,4566800
2,13400
11,4566800
2,13400
0,0
2,13400
2,13400
0,0
9,179370
2,68000
0,0
6,38500
0,0
0,0
2,68000
9,165800
11,4566800
9,165800
11,4566800
11,4566800
1,108500
11,4566800
9,165800
1,19900
9,165800
3,27000
6,38500
11,4566800
11,4566800
11,4566800
3,32000
4,36999
9,165800
2,13400
2,13400
6,45390
6,194874
6,104000
6,45390
6,194874
8,329538
8,211000
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
2,113290
6,194874
6,104000
6,194874
4,57691
12,207500
5,57848
12,207500
11,444721
2,17999
6,189473
11,444721
13,328744
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
5,253200
6,189473
11,444721
6,189473
6,189473
2,20000
6,189473
6,189473
4,106000
6,189473
1,22200
2,20000
5,253200
5,253200
1,22730
5,253200
11,444721
6,189473
6,239240
11,444721
3,145124
6,239240
0,0
3,145124
2,17999
0,0
8,329538
1,4999
2,17999
19,354444
2,17999
6,3620600
6,3620600
6,3620600
19,354444
19,354444
19,354444
3,59500
19,354444
19,354444
19,354444
5,118125
19,354444
5,118125
5,119466
5,118125
0,0
0,0
4,97000
3,59500
5,47000
5,47000
5,142500
0,0
4,36999
5,118125
4,36999
6,126500
2,22280
6,58100
6,58100
0,0
4,59499
3,13100
6,58100
6,58100
4,114980
3,15400
0,0
4,114980
2,22280
7,545000
7,545000
9,158500
8,410200
7,545000
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
2,22280
2,22280
0,0
10,90600
0,0
10,90600
1,4999
0,0
