farm_density,cumulated_max_capacity
4,180900
5,59000
5,59000
5,59000
5,59000
0,0
5,59000
0,0
5,59000
0,0
5,178820
0,0
5,178820
5,140500
5,59000
5,59000
1,84500
5,178820
0,0
0,0
0,0
0,0
12,207500
7,545000
0,0
2,17999
3,62900
0,0
12,207500
1,84500
0,0
5,59000
1,0
0,0
1,84500
5,57848
0,0
0,0
5,59000
3,104000
5,178820
0,0
12,207500
0,0
1,84500
0,0
0,0
1,12000
0,0
12,207500
0,0
0,0
0,0
5,85500
1,0
0,0
0,0
0,0
3,62900
2,17999
2,64000
4,42498
5,178820
2,17999
0,0
5,142500
5,85500
0,0
2,64000
4,85500
4,42498
2,45000
0,0
3,62900
0,0
0,0
1,70
5,85500
2,64000
2,50
0,0
1,84500
0,0
0,0
0,0
0,0
3,62900
2,2000
0,0
0,0
0,0
0,0
6,89490
4,85500
1,0
12,207500
5,85500
0,0
0,0
3,62900
0,0
2,64000
12,207500
5,85500
0,0
0,0
1,70
0,0
6,89490
0,0
0,0
5,85500
0,0
1,20000
0,0
1,12000
3,11721
2,2000
1,20000
0,0
7,545000
2,50
0,0
12,207500
8,822370
1,12000
0,0
0,0
2,64000
0,0
5,85500
0,0
6,89490
1,500
0,0
2,22280
0,0
2,64000
6,89490
1,4000
12,207500
0,0
1,35900
0,0
0,0
0,0
2,17999
0,0
0,0
0,0
2,64000
2,5500
1,4999
2,52000
12,207500
5,85500
5,85500
5,85500
12,207500
0,0
1,9000
12,207500
1,12000
0,0
1,12000
0,0
2,64000
0,0
0,0
5,85500
0,0
5,85500
0,0
19,354444
0,0
8,211000
8,822370
8,822370
0,0
7,545000
0,0
1,35000
0,0
5,117500
3,67000
5,85500
0,0
0,0
1,500
4,85500
0,0
1,10000
5,140500
1,4000
0,0
0,0
1,12000
0,0
0,0
1,30000
