farm_density,cumulated_max_capacity
4,180900
0,0
4,180900
5,59000
0,0
12,207500
12,207500
3,18300
2,13400
1,12000
2,13400
0,0
2,13400
6,45390
6,45390
6,45390
6,104000
6,45390
6,194874
6,45390
6,194874
6,104000
8,211000
6,194874
8,329538
6,194874
2,113290
6,194874
6,194874
6,194874
1,20000
6,194874
2,13400
2,13400
2,13400
0,0
5,57848
0,0
2,68000
11,4566800
9,165800
6,38500
0,0
6,38500
9,165800
9,165800
9,165800
9,165800
2,13400
2,13400
4,36999
9,165800
9,165800
9,165800
11,4566800
1,108500
11,4566800
11,4566800
3,32000
11,4566800
3,27000
1,108500
9,165800
6,38500
2,68000
0,0
4,57691
12,207500
4,59499
11,444721
1,4999
11,444721
1,22730
5,59600
3,145124
6,239240
3,145124
0,0
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
3,13100
4,106000
6,189473
6,239240
6,189473
6,189473
1,22200
2,20000
11,444721
5,253200
6,189473
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
11,444721
11,444721
6,104000
13,328744
11,444721
11,444721
11,444721
11,444721
4,59499
4,59499
4,59499
2,22280
1,4999
1,84500
1,84500
7,545000
8,410200
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
0,0
1,4999
2,22280
0,0
6,58100
4,59499
6,58100
6,58100
3,15400
4,114980
0,0
4,114980
10,90600
4,59499
12,207500
1,135168
5,85500
1,135168
0,0
1,135168
1,135168
1,135168
5,57848
12,207500
4,167499
12,207500
5,57848
8,211000
8,329538
1,4999
6,126500
5,57848
4,36999
6,126500
5,118125
5,57848
6,3620600
2,17999
0,0
6,3620600
6,3620600
2,29000
5,118125
5,118125
5,118125
0,0
19,354444
19,354444
3,59500
19,354444
19,354444
4,97000
5,118125
19,354444
5,118125
19,354444
19,354444
5,119466
0,0
5,142500
5,47000
0,0
5,117500
2,113900
4,96504
2,113900
0,0
2,113900
9,158500
4,97000
5,117500
5,117500
5,117500
9,179370
