farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
4,180900
5,117500
1,135168
5,59000
5,85500
1,135168
1,135168
1,135168
0,0
1,135168
2,750000
5,59000
4,57691
12,207500
0,0
2,13400
0,0
2,13400
0,0
2,13400
0,0
0,0
0,0
2,68000
2,13400
6,194874
6,194874
6,194874
6,104000
6,45390
6,194874
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
6,104000
6,194874
8,211000
6,194874
6,194874
2,113290
0,0
9,165800
9,165800
9,165800
9,165800
1,108500
9,165800
9,165800
4,36999
9,165800
3,32000
9,165800
6,38500
3,27000
11,4566800
11,4566800
3,32000
11,4566800
9,165800
2,13400
2,13400
2,13400
0,0
6,38500
5,59000
6,189473
6,189473
6,189473
11,444721
6,189473
6,189473
5,253200
11,444721
6,189473
5,59600
6,189473
1,22200
2,20000
4,106000
6,189473
6,189473
6,189473
11,444721
1,22730
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,45390
13,328744
6,104000
6,189473
6,239240
3,145124
6,239240
3,145124
0,0
5,59000
5,59000
5,117500
4,59499
12,207500
5,59000
5,117500
5,59000
5,59000
5,117500
0,0
5,117500
9,179370
8,410200
5,57848
4,97000
4,97000
4,96504
4,97000
0,0
4,59499
2,22280
0,0
0,0
0,0
1,4999
0,0
1,4999
0,0
2,22280
7,545000
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
4,59499
3,13100
6,58100
4,59499
6,58100
6,58100
3,15400
5,126300
0,0
4,114980
5,59000
4,180900
2,17999
6,126500
2,17999
6,3620600
6,3620600
6,3620600
2,29000
6,3620600
19,354444
6,126500
4,36999
6,126500
3,59500
5,118125
3,59500
19,354444
3,59500
4,97000
4,97000
2,52000
0,0
5,142500
0,0
5,47000
5,118125
3,59500
5,118125
19,354444
5,119466
5,118125
19,354444
5,118125
8,329538
8,211000
1,4999
10,90600
