farm_density,cumulated_max_capacity
4,180900
0,0
0,0
0,0
0,0
5,42999
0,0
0,0
0,0
0,0
0,0
0,0
5,67000
1,40000
1,0
0,0
1,0
1,0
0,0
1,0
0,0
1,40000
4,180900
0,0
1,0
5,178820
5,178820
3,62900
3,62900
0,0
0,0
0,0
0,0
1,19900
1,40000
0,0
5,178820
5,178820
3,62900
5,140500
3,18300
0,0
1,40000
1,0
0,0
2,44600
0,0
0,0
0,0
0,0
0,0
1,0
3,62900
0,0
3,62900
1,0
1,0
12,207500
0,0
1,40000
1,4999
0,0
1,4999
2,9600
1,4999
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
2,9600
0,0
0,0
1,22500
0,0
2,9600
0,0
0,0
1,30000
0,0
0,0
0,0
2,9600
0,0
0,0
4,56650
0,0
0,0
1,50000
0,0
1,50000
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
5,178820
4,56650
0,0
0,0
2,36500
1,97000
5,178820
10,90600
0,0
0,0
1,40000
0,0
0,0
1,135168
0,0
0,0
3,50000
0,0
1,40000
0,0
0,0
0,0
2,36500
1,30000
0,0
0,0
2,45000
0,0
0,0
0,0
0,0
5,178820
1,40000
3,144490
5,140500
0,0
0,0
1,40000
2,45000
0,0
0,0
0,0
7,545000
2,45000
2,45000
1,40000
1,19900
0,0
1,50000
1,4999
1,4999
1,4999
4,56650
0,0
0,0
0,0
2,113290
2,45000
2,36500
1,1900
5,142500
0,0
0,0
0,0
1,40000
1,97000
0,0
2,11000
0,0
1,17000
1,40000
1,40000
1,22730
1,0
0,0
1,97000
0,0
11,322000
1,135168
2,22280
1,40000
4,56650
0,0
0,0
0,0
0,0
0,0
1,97000
0,0
1,19500
1,20000
2,148003
0,0
0,0
