farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
5,117500
4,57691
5,117500
5,117500
5,117500
6,45390
8,329538
6,104000
6,45390
8,329538
8,329538
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
6,194874
6,104000
8,211000
6,194874
6,194874
2,113290
2,13400
5,59000
12,207500
5,178820
12,207500
6,38500
6,38500
0,0
2,13400
2,13400
2,13400
9,165800
9,165800
9,165800
9,165800
9,165800
9,165800
11,4566800
9,165800
6,38500
3,27000
9,165800
9,165800
11,4566800
11,4566800
3,32000
9,165800
1,108500
4,36999
9,165800
8,410200
9,165800
2,13400
2,13400
2,13400
2,68000
0,0
2,68000
2,13400
0,0
4,180900
5,117500
4,180900
4,180900
4,180900
11,444721
11,444721
5,253200
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
6,104000
13,328744
6,189473
5,253200
6,189473
5,253200
6,189473
6,189473
0,0
1,22730
6,239240
3,145124
3,145124
0,0
6,189473
6,189473
6,189473
11,444721
1,22200
6,189473
2,20000
1,22200
4,106000
6,189473
4,180900
5,117500
5,117500
5,117500
4,97000
9,179370
4,97000
4,97000
4,97000
0,0
0,0
4,97000
4,96504
9,158500
2,29000
3,13100
1,135168
0,0
1,135168
5,85500
1,135168
1,135168
0,0
1,135168
0,0
0,0
4,59499
0,0
0,0
6,58100
4,114980
6,58100
0,0
0,0
3,15400
4,114980
1,4999
0,0
0,0
0,0
7,545000
2,22280
9,158500
2,22280
9,158500
9,3133190
1,19500
9,158500
9,158500
9,158500
1,4999
0,0
0,0
0,0
0,0
0,0
4,36999
19,354444
6,126500
4,36999
19,354444
5,118125
0,0
19,354444
5,118125
19,354444
5,118125
5,118125
5,119466
19,354444
5,118125
19,354444
19,354444
4,97000
5,47000
3,59500
5,142500
5,47000
5,47000
0,0
5,57848
6,3620600
5,57848
2,17999
6,3620600
6,3620600
1,3500
1,4999
8,329538
10,90600
