farm_density,cumulated_max_capacity
0,0
12,207500
12,207500
12,207500
0,0
0,0
12,207500
1,12000
12,207500
0,0
0,0
0,0
0,0
0,0
1,12000
4,167499
12,207500
2,55450
0,0
0,0
0,0
2,13400
0,0
12,207500
1,12000
0,0
1,18500
0,0
1,18500
2,87500
0,0
8,329538
12,207500
0,0
0,0
0,0
1,18500
1,18500
0,0
12,207500
0,0
0,0
0,0
0,0
1,2500
0,0
0,0
1,20000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,19500
5,42999
1,2500
0,0
1,19500
0,0
0,0
1,500
1,14999
0,0
0,0
1,18500
0,0
0,0
0,0
0,0
3,214000
0,0
1,19500
11,322000
0,0
0,0
1,14999
0,0
1,500
0,0
1,19500
0,0
5,85500
2,87500
0,0
1,2500
0,0
0,0
6,89490
2,113290
2,3349
0,0
11,322000
1,500
0,0
1,20000
0,0
0,0
3,64000
0,0
0,0
1,19500
0,0
2,55450
0,0
1,0
0,0
0,0
0,0
0,0
8,329538
12,207500
1,2500
1,500
0,0
8,329538
0,0
0,0
0,0
0,0
0,0
1,20000
3,64000
1,19500
0,0
0,0
1,500
0,0
0,0
6,89490
2,87500
0,0
1,500
0,0
1,4999
2,87500
0,0
0,0
1,22500
0,0
0,0
1,22500
0,0
0,0
0,0
1,12000
0,0
0,0
0,0
0,0
0,0
1,9000
0,0
0,0
1,20000
0,0
1,20000
3,214000
0,0
0,0
4,57500
0,0
0,0
1,80
0,0
2,55450
0,0
0,0
1,20000
0,0
3,84900
0,0
0,0
0,0
6,194874
3,32000
0,0
5,99950
0,0
4,115000
3,32000
5,57848
0,0
8,329538
0,0
0,0
1,20000
2,55450
0,0
0,0
2,55450
3,32000
3,86200
1,4999
0,0
0,0
2,113290
