farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
5,117500
5,117500
4,180900
0,0
5,117500
0,0
0,0
0,0
0,0
0,0
1,0
5,117500
0,0
5,117500
8,37248
8,37248
5,117500
0,0
8,37248
0,0
8,37248
2,30000
0,0
0,0
0,0
8,822370
0,0
8,37248
0,0
5,117500
0,0
5,59000
0,0
0,0
0,0
2,30000
0,0
5,71500
0,0
5,71500
0,0
1,6000
0,0
0,0
8,822370
0,0
0,0
0,0
5,71500
1,200
0,0
1,0
0,0
0,0
5,71500
1,18000
0,0
2,30000
0,0
0,0
0,0
8,822370
2,60000
0,0
0,0
0,0
0,0
2,30000
0,0
2,41963
0,0
0,0
2,30000
0,0
0,0
2,30000
0,0
2,41963
1,30000
0,0
2,30000
0,0
0,0
8,37248
0,0
0,0
1,100
2,30000
2,60000
3,771000
0,0
0,0
4,85500
4,4950
0,0
0,0
2,60000
0,0
7,545000
1,30000
0,0
0,0
2,55450
5,71500
0,0
4,4950
0,0
0,0
0,0
0,0
0,0
2,30000
0,0
8,822370
0,0
0,0
0,0
0,0
0,0
2,30000
2,30000
0,0
4,4950
4,4950
0,0
8,37248
0,0
0,0
2,30000
2,30000
2,30000
4,4950
0,0
0,0
8,37248
5,71500
0,0
0,0
1,0
0,0
5,85500
0,0
0,0
4,59499
0,0
9,165800
0,0
0,0
0,0
5,71500
5,71500
0,0
5,71500
5,71500
0,0
0,0
0,0
0,0
4,4950
0,0
2,84000
0,0
0,0
0,0
2,250
1,1600
5,71500
0,0
0,0
0,0
0,0
0,0
1,4000
0,0
5,71500
5,71500
0,0
0,0
2,84000
0,0
0,0
8,37248
8,37248
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8,822370
0,0
0,0
4,4950
1,30000
5,161200
1,1500
