farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
2,13400
2,13400
2,13400
2,13400
0,0
0,0
9,179370
0,0
2,22280
0,0
2,22280
0,0
1,4999
0,0
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
8,410200
7,545000
2,13400
6,189473
5,253200
6,189473
5,253200
6,239240
1,22730
6,239240
6,239240
3,145124
3,145124
0,0
6,189473
11,444721
11,444721
11,444721
11,444721
1,4999
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
11,444721
6,104000
13,328744
6,189473
6,189473
11,444721
6,189473
6,189473
6,189473
2,20000
11,444721
11,444721
4,106000
1,22200
2,20000
2,750000
2,13400
2,750000
0,0
9,179370
2,750000
1,18500
5,117500
5,117500
5,117500
0,0
0,0
0,0
4,97000
10,90600
0,0
3,13100
2,29000
4,96504
2,29000
1,135168
5,85500
0,0
1,135168
1,135168
1,135168
0,0
2,13400
3,144490
1,4999
5,118125
3,144490
5,118125
5,118125
0,0
5,118125
5,118125
5,118125
5,118125
5,119466
5,118125
19,354444
3,59500
0,0
0,0
19,354444
5,47000
5,142500
0,0
5,47000
4,97000
19,354444
6,126500
5,118125
6,126500
4,36999
2,17999
6,3620600
6,3620600
6,3620600
2,17999
5,57848
1,4999
8,329538
2,750000
2,22280
4,57691
2,750000
0,0
2,750000
2,13400
0,0
2,750000
6,45390
6,45390
6,194874
6,194874
2,113290
6,194874
8,211000
6,194874
6,194874
6,194874
6,104000
6,104000
6,194874
6,194874
1,20000
6,194874
6,194874
6,45390
6,104000
12,207500
0,0
2,68000
0,0
0,0
0,0
6,38500
1,108500
1,108500
9,165800
1,108500
1,108500
3,27000
3,27000
6,38500
9,165800
9,165800
11,4566800
11,4566800
11,4566800
11,4566800
3,32000
2,13400
9,165800
9,165800
4,36999
2,13400
2,13400
2,68000
0,0
12,207500
12,207500
6,58100
4,59499
6,58100
1,9500
4,114980
3,15400
0,0
4,114980
