farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
5,57848
0,0
2,13400
11,444721
2,13400
11,444721
11,444721
2,20000
11,444721
1,22730
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
6,104000
13,328744
11,444721
11,444721
11,444721
11,444721
6,239240
0,0
0,0
3,145124
11,444721
6,189473
11,444721
6,189473
11,444721
4,15200
4,106000
2,20000
1,22200
2,20000
6,189473
6,189473
6,189473
5,253200
2,13400
2,13400
2,750000
4,57691
2,13400
2,750000
1,18500
12,207500
4,36999
11,4566800
3,27000
9,165800
2,13400
9,165800
2,13400
2,13400
1,108500
3,27000
3,27000
11,4566800
3,27000
6,38500
9,165800
11,4566800
11,4566800
11,4566800
11,4566800
3,32000
2,750000
2,13400
2,750000
6,45390
2,13400
2,13400
2,750000
2,13400
2,113290
0,0
6,104000
6,45390
6,45390
6,104000
8,211000
6,45390
6,45390
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
6,194874
6,104000
6,194874
0,0
2,68000
0,0
2,68000
6,38500
0,0
2,13400
9,179370
9,179370
0,0
3,13100
8,410200
5,117500
2,13400
5,117500
4,96504
4,96504
0,0
0,0
0,0
9,158500
4,97000
0,0
5,57848
2,22280
1,135168
5,85500
1,135168
1,135168
1,135168
0,0
5,85500
4,59499
0,0
6,58100
0,0
6,58100
6,58100
0,0
3,15400
4,114980
0,0
0,0
0,0
2,29000
2,22280
2,22280
1,4999
0,0
1,4999
2,22280
2,22280
9,158500
7,545000
9,158500
1,19500
1,19500
1,19500
9,158500
9,158500
5,57848
4,167499
8,329538
10,90600
1,4999
10,90600
5,57848
5,57848
5,57848
3,59500
5,118125
19,354444
0,0
19,354444
5,47000
5,142500
0,0
5,47000
19,354444
3,59500
5,118125
19,354444
19,354444
4,97000
19,354444
5,118125
19,354444
5,118125
5,119466
5,118125
2,17999
6,126500
12,207500
2,17999
2,17999
6,3620600
6,3620600
6,3620600
6,126500
4,36999
