farm_density,cumulated_max_capacity
4,180900
4,180900
5,59000
5,117500
5,117500
5,117500
5,117500
12,207500
1,0
5,117500
4,167499
5,117500
1,0
1,0
5,117500
1,0
8,410200
1,108500
1,108500
5,117500
1,108500
1,0
0,0
8,410200
0,0
0,0
1,42500
1,17100
0,0
0,0
6,104000
2,113290
2,113290
0,0
0,0
0,0
5,117500
4,167499
0,0
0,0
1,42500
0,0
0,0
0,0
1,19500
5,117500
1,12000
1,19500
6,104000
1,17100
0,0
0,0
0,0
1,12000
3,50000
6,194874
0,0
1,150000
1,17000
2,21270
4,167499
1,12000
3,105700
0,0
3,18300
3,18300
2,113290
1,17000
2,87500
0,0
1,17000
3,18300
0,0
5,67000
2,87500
0,0
8,410200
1,19500
0,0
0,0
0,0
9,179370
0,0
0,0
1,108500
2,11000
0,0
2,87500
1,0
7,104000
3,18300
0,0
0,0
0,0
2,87500
0,0
3,105700
1,19500
0,0
0,0
0,0
3,18300
6,104000
0,0
2,87500
0,0
1,4999
0,0
0,0
0,0
2,113290
1,37000
0,0
0,0
0,0
0,0
1,17000
0,0
0,0
0,0
3,64000
3,144490
13,328744
0,0
3,18300
2,87500
2,87500
0,0
0,0
6,104000
9,179370
8,211000
2,87500
1,19500
0,0
3,144490
1,4999
1,0
8,410200
1,40000
1,12000
0,0
0,0
5,42999
0,0
0,0
0,0
0,0
1,40000
13,328744
9,179370
9,179370
8,410200
13,328744
1,8000
1,22500
13,328744
0,0
0,0
13,328744
0,0
1,40000
1,1500
1,40000
0,0
0,0
0,0
0,0
0,0
1,4999
0,0
2,13100
1,37000
0,0
2,22280
0,0
0,0
7,343999
8,410200
4,4950
2,239
0,0
0,0
4,106000
0,0
1,4999
0,0
0,0
0,0
1,500
1,40000
5,126300
7,545000
0,0
1,500
3,52000
1,12000
0,0
1,19500
1,17000
