farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
5,117500
5,117500
5,117500
0,0
0,0
5,117500
0,0
4,180900
5,117500
4,180900
5,178820
5,117500
0,0
4,180900
1,0
0,0
1,0
0,0
4,180900
1,0
0,0
0,0
2,17000
2,17000
0,0
1,0
1,0
0,0
5,117500
5,117500
0,0
0,0
1,0
6,194874
0,0
2,13400
1,4999
0,0
2,39000
4,85000
2,49150
0,0
1,37000
4,85000
1,37000
1,0
0,0
1,0
2,17000
2,13400
6,194874
0,0
1,19900
3,200
0,0
1,6000
8,37248
1,20000
4,180900
0,0
2,17000
1,2500
0,0
0,0
1,0
2,13400
0,0
3,200
0,0
0,0
1,0
1,37000
1,4999
0,0
0,0
3,200
0,0
0,0
2,239
4,36999
1,0
0,0
0,0
2,13400
9,179370
0,0
4,85000
0,0
0,0
0,0
0,0
3,50000
1,19900
1,19900
0,0
1,17000
0,0
3,50000
0,0
9,179370
0,0
7,104000
0,0
0,0
7,104000
0,0
0,0
2,239
0,0
4,85000
3,200
5,178820
0,0
4,85000
1,20000
0,0
3,50000
0,0
0,0
2,13400
1,19900
1,0
1,2500
0,0
3,50000
0,0
0,0
0,0
0,0
0,0
0,0
2,239
9,179370
0,0
2,17000
4,4950
2,13400
0,0
2,13400
5,42999
0,0
5,118125
3,18300
2,2000
0,0
0,0
0,0
0,0
0,0
3,18300
0,0
0,0
0,0
0,0
4,167499
0,0
1,19900
0,0
0,0
0,0
3,18300
0,0
1,17000
0,0
0,0
0,0
0,0
12,207500
2,13400
0,0
5,71500
2,2000
0,0
0,0
0,0
4,85000
0,0
0,0
0,0
4,4950
0,0
1,4999
2,13400
3,18300
0,0
0,0
6,104000
0,0
12,207500
5,71500
4,4950
5,71500
2,50
0,0
0,0
1,9000
0,0
