farm_density,cumulated_max_capacity
4,180900
4,180900
4,167499
4,180900
0,0
4,167499
6,38500
0,0
6,104000
4,167499
4,167499
2,68000
9,165800
12,207500
9,165800
9,165800
9,165800
2,13400
9,165800
4,36999
9,165800
0,0
9,165800
9,165800
0,0
11,4566800
3,32000
11,4566800
1,108500
6,38500
1,108500
3,27000
2,13400
2,13400
12,207500
12,207500
12,207500
3,144490
0,0
4,57691
2,68000
0,0
4,167499
6,104000
4,167499
6,194874
6,104000
6,194874
6,45390
8,211000
6,194874
6,194874
6,194874
2,113290
6,194874
6,194874
1,20000
6,194874
6,45390
6,104000
0,0
0,0
1,135168
4,167499
2,17999
1,135168
2,44600
1,135168
5,85500
1,135168
1,135168
1,135168
1,135168
0,0
0,0
2,44600
5,118125
10,90600
0,0
10,90600
4,59499
2,44600
2,22280
4,59499
2,22280
0,0
2,22280
1,4999
9,158500
7,545000
9,158500
9,158500
9,158500
9,158500
9,3133190
9,158500
9,158500
1,19500
7,545000
8,410200
6,58100
4,59499
6,58100
1,9500
4,114980
3,15400
0,0
4,114980
5,57848
3,13100
5,57848
5,57848
8,329538
1,4999
5,57848
5,57848
6,3620600
2,17999
6,3620600
6,3620600
5,57848
3,59500
3,59500
3,59500
5,118125
4,97000
19,354444
5,142500
5,47000
0,0
19,354444
19,354444
19,354444
19,354444
5,118125
5,118125
5,119466
5,118125
19,354444
3,59500
5,57848
6,126500
6,126500
4,36999
5,117500
2,13400
5,117500
5,117500
0,0
2,13400
2,13400
9,179370
0,0
2,9000
2,13400
0,0
0,0
4,97000
4,96504
2,29000
4,180900
6,189473
6,189473
6,189473
6,189473
6,189473
6,189473
11,444721
11,444721
11,444721
11,444721
1,4999
11,444721
11,444721
11,444721
1,22500
13,328744
6,104000
11,444721
11,444721
0,0
1,22730
6,239240
3,145124
3,145124
0,0
6,189473
5,253200
6,189473
6,189473
4,106000
0,0
6,189473
2,20000
6,189473
11,444721
11,444721
11,444721
2,20000
1,22200
