farm_density,cumulated_max_capacity
4,180900
5,140500
5,140500
5,140500
5,140500
0,0
5,140500
0,0
0,0
1,3500
1,3500
0,0
0,0
0,0
0,0
0,0
5,178820
0,0
0,0
0,0
0,0
1,150000
0,0
5,178820
1,8000
0,0
2,20000
3,27000
2,20000
2,20000
2,20000
2,20000
0,0
2,30000
0,0
0,0
5,178820
5,178820
10,90600
5,140500
2,30000
1,9000
0,0
0,0
1,84500
0,0
1,80
0,0
0,0
1,80
1,6000
1,6000
4,42498
4,42498
1,22500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,150000
0,0
2,30000
5,178820
2,20000
0,0
0,0
0,0
0,0
1,6000
1,0
0,0
2,20000
0,0
1,6000
1,4999
2,39500
3,27000
0,0
0,0
1,0
0,0
0,0
0,0
0,0
1,42500
0,0
1,4999
1,6000
2,17000
2,39500
2,62
1,8000
2,68000
2,40000
1,19500
0,0
0,0
1,150000
1,80
1,80
1,8000
2,68000
0,0
1,8000
0,0
0,0
0,0
0,0
3,771000
0,0
0,0
0,0
2,39500
0,0
2,40000
0,0
0,0
0,0
1,45000
1,80
0,0
0,0
0,0
0,0
0,0
0,0
1,6000
0,0
0,0
0,0
1,45000
1,6000
0,0
2,50
0,0
2,41963
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,59000
0,0
1,80
1,80
0,0
0,0
0,0
1,6000
0,0
0,0
0,0
4,42498
1,6000
2,41963
1,1900
0,0
0,0
1,80
0,0
2,3349
1,80
0,0
0,0
0,0
1,20000
0,0
0,0
1,0
0,0
11,78600
0,0
0,0
0,0
0,0
1,10000
0,0
0,0
0,0
0,0
0,0
0,0
1,1900
0,0
0,0
0,0
2,40000
0,0
0,0
0,0
0,0
2,30000
0,0
0,0
0,0
