farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
12,207500
4,180900
5,117500
5,117500
4,59499
4,59499
0,0
4,59499
1,9500
8,69999
6,58100
3,15400
4,114980
4,114980
0,0
4,59499
1,30000
1,4999
4,59499
5,118125
3,13100
1,4999
10,90600
8,329538
10,90600
0,0
2,22280
0,0
1,4999
2,22280
2,22280
2,22280
0,0
1,19500
1,84500
9,158500
9,158500
1,19500
9,158500
9,158500
9,158500
9,158500
9,158500
7,545000
8,410200
0,0
1,4999
5,47000
0,0
5,47000
0,0
4,97000
0,0
3,59500
5,118125
5,118125
5,118125
5,119466
5,118125
5,118125
19,354444
3,59500
19,354444
5,142500
5,47000
0,0
5,47000
0,0
6,126500
0,0
2,17999
6,3620600
6,3620600
6,126500
4,36999
5,117500
5,117500
5,117500
5,117500
0,0
9,179370
9,3133190
2,113900
0,0
4,97000
4,96504
2,29000
4,180900
1,135168
4,180900
7,104000
11,444721
1,22730
6,189473
6,189473
5,253200
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
13,328744
6,189473
6,189473
6,189473
6,189473
6,189473
6,239240
6,189473
5,253200
11,444721
6,189473
11,444721
11,444721
4,106000
2,20000
2,20000
1,22200
6,239240
3,145124
3,145124
0,0
1,135168
1,135168
0,0
5,85500
0,0
1,135168
12,207500
12,207500
5,57848
4,57691
12,207500
2,750000
12,207500
12,207500
2,750000
6,194874
6,194874
6,45390
6,104000
6,45390
8,211000
6,194874
6,194874
8,329538
6,194874
2,113290
2,113290
6,194874
6,194874
6,194874
6,194874
1,20000
6,104000
6,194874
2,13400
2,750000
2,13400
2,13400
2,13400
2,13400
0,0
0,0
6,38500
0,0
11,4566800
0,0
11,4566800
9,165800
9,165800
11,4566800
4,36999
9,165800
2,13400
2,13400
11,4566800
1,108500
9,165800
11,4566800
13,328744
11,4566800
3,27000
11,4566800
3,32000
11,4566800
6,38500
9,165800
2,68000
0,0
