farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
12,207500
4,180900
7,104000
5,117500
5,117500
0,0
1,4999
8,329538
5,117500
5,117500
5,117500
5,117500
9,179370
4,97000
4,96504
4,97000
4,97000
0,0
3,18300
5,253200
5,253200
7,104000
2,29000
5,253200
2,29000
3,13100
5,253200
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
13,328744
6,104000
11,444721
11,444721
6,189473
6,189473
6,189473
6,189473
1,22730
3,145124
6,239240
3,145124
0,0
3,145124
6,189473
6,189473
6,189473
2,20000
2,20000
1,22200
11,444721
6,189473
11,444721
4,106000
3,18300
2,13400
12,207500
4,57691
2,13400
2,13400
13,328744
2,13400
0,0
0,0
0,0
2,68000
1,108500
13,328744
1,108500
1,108500
3,27000
1,19900
1,19900
9,165800
11,4566800
11,4566800
3,32000
11,4566800
9,165800
6,38500
4,36999
1,22500
0,0
9,165800
0,0
6,38500
9,165800
9,165800
2,13400
2,13400
2,13400
2,13400
2,13400
6,45390
6,45390
6,45390
6,104000
6,45390
8,211000
6,45390
6,45390
2,113290
6,194874
6,194874
6,194874
6,104000
6,194874
6,194874
6,194874
6,194874
6,194874
1,20000
2,22280
1,135168
0,0
5,119466
19,354444
2,17999
19,354444
5,118125
19,354444
5,118125
19,354444
19,354444
4,97000
19,354444
5,142500
3,59500
5,47000
5,142500
0,0
5,47000
5,118125
5,118125
5,118125
5,119466
5,118125
19,354444
12,207500
2,17999
5,57848
2,17999
2,17999
6,3620600
6,3620600
6,3620600
5,57848
6,126500
4,36999
6,126500
5,57848
10,90600
4,59499
2,22280
6,58100
4,59499
6,58100
6,58100
4,114980
3,15400
4,114980
0,0
2,22280
9,158500
2,22280
0,0
0,0
2,22280
0,0
1,4999
9,158500
9,158500
9,158500
7,545000
7,545000
8,410200
1,19500
9,158500
9,158500
9,158500
9,158500
9,158500
5,85500
1,135168
1,135168
1,135168
1,135168
0,0
