farm_density,cumulated_max_capacity
4,180900
4,180900
0,0
4,180900
5,117500
4,180900
4,59499
4,180900
4,59499
4,59499
0,0
0,0
0,0
0,0
2,17999
6,3620600
6,3620600
6,3620600
4,36999
0,0
4,36999
6,126500
5,118125
3,59500
19,354444
3,59500
19,354444
19,354444
19,354444
0,0
5,47000
0,0
5,142500
0,0
5,118125
4,97000
5,118125
19,354444
5,119466
5,118125
5,118125
5,118125
1,4999
0,0
8,329538
10,90600
4,59499
4,59499
0,0
0,0
9,179370
3,13100
2,22280
0,0
2,22280
4,59499
8,410200
1,17000
9,158500
7,545000
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
4,59499
6,58100
6,58100
8,69999
3,15400
0,0
4,114980
0,0
1,40000
4,180900
12,207500
5,253200
5,253200
11,444721
11,444721
11,444721
11,444721
6,189473
6,239240
11,444721
6,189473
11,444721
4,106000
11,444721
1,22200
2,20000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,45390
11,444721
13,328744
6,104000
6,189473
5,253200
5,253200
0,0
1,22730
0,0
3,145124
6,239240
3,145124
0,0
1,12000
12,207500
2,750000
6,45390
2,750000
2,750000
2,13400
2,750000
0,0
2,13400
2,750000
6,38500
0,0
9,165800
9,165800
11,4566800
1,108500
2,13400
1,108500
1,108500
3,27000
9,165800
9,165800
2,13400
6,38500
2,13400
4,36999
9,165800
11,4566800
11,4566800
3,32000
11,4566800
2,13400
2,13400
0,0
9,165800
0,0
2,68000
6,45390
6,45390
8,211000
6,45390
6,194874
6,194874
6,194874
6,194874
6,194874
6,104000
2,113290
6,194874
6,194874
6,194874
6,194874
1,20000
6,45390
6,104000
4,57691
12,207500
1,135168
1,135168
1,135168
5,85500
1,135168
0,0
5,117500
5,117500
5,117500
12,207500
5,59000
2,113900
12,207500
5,57848
2,113900
2,113900
9,158500
1,15000
4,96504
2,29000
0,0
4,97000
0,0
4,180900
1,4999
0,0
