farm_density,cumulated_max_capacity
4,180900
0,0
2,55450
2,55450
4,180900
0,0
0,0
1,9000
0,0
0,0
1,9000
1,9000
0,0
1,9000
1,4999
0,0
4,180900
1,9000
0,0
6,194874
0,0
0,0
6,194874
1,9000
1,9000
8,329538
6,194874
0,0
0,0
0,0
0,0
0,0
1,9000
4,180900
1,9000
1,9000
0,0
5,67000
0,0
0,0
0,0
0,0
1,9000
1,9000
1,19500
2,1290
8,141500
0,0
1,9000
1,9000
4,180900
2,39999
0,0
4,180900
8,141500
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,36000
0,0
1,9000
0,0
0,0
2,750000
0,0
0,0
3,11721
5,67000
2,700
0,0
0,0
0,0
0,0
5,67000
0,0
4,97000
2,39999
2,750000
4,4950
0,0
0,0
0,0
0,0
0,0
3,67000
0,0
3,67000
1,84500
1,19500
0,0
0,0
0,0
0,0
0,0
8,141500
0,0
0,0
4,4950
0,0
1,4999
0,0
2,36000
1,18000
0,0
0,0
1,4999
0,0
0,0
2,39999
13,328744
0,0
0,0
1,84500
0,0
0,0
0,0
1,19500
0,0
0,0
11,78600
4,4950
0,0
0,0
1,20000
0,0
0,0
0,0
8,141500
0,0
0,0
0,0
1,8500
8,141500
0,0
1,20000
0,0
0,0
2,18699
0,0
1,40000
0,0
0,0
1,20000
3,144490
0,0
0,0
0,0
1,20000
1,4999
0,0
0,0
1,20000
0,0
5,67000
0,0
0,0
0,0
6,38500
1,18000
1,19900
0,0
2,39999
0,0
1,20000
9,165800
1,4999
0,0
0,0
4,85500
0,0
0,0
0,0
0,0
0,0
2,66492
0,0
0,0
0,0
2,39999
0,0
9,165800
3,11721
1,4999
0,0
0,0
2,5500
1,1500
0,0
1,1500
0,0
5,67000
2,20000
0,0
0,0
