farm_density,cumulated_max_capacity
4,180900
5,117500
2,13400
5,117500
5,117500
4,180900
5,85500
5,117500
5,85500
1,135168
1,135168
1,135168
1,135168
0,0
9,179370
5,117500
5,117500
2,113900
5,117500
5,117500
2,113900
2,113900
4,96504
2,29000
0,0
4,97000
2,13400
2,13400
2,13400
2,13400
2,13400
2,13400
2,13400
2,750000
4,36999
3,59500
3,59500
5,118125
3,59500
3,59500
4,97000
3,59500
0,0
19,354444
0,0
5,142500
0,0
5,47000
19,354444
19,354444
19,354444
19,354444
5,118125
19,354444
5,119466
5,118125
6,126500
4,36999
2,750000
2,17999
6,3620600
5,57848
6,3620600
6,3620600
8,211000
2,13400
1,4999
8,329538
6,189473
2,22280
7,104000
11,444721
11,444721
6,189473
6,189473
5,253200
7,104000
5,253200
6,189473
1,22730
6,189473
2,20000
2,20000
1,22200
6,189473
6,189473
11,444721
6,189473
11,444721
11,444721
4,106000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
6,104000
13,328744
5,59600
3,13100
4,106000
6,239240
0,0
3,145124
0,0
2,22280
2,22280
10,90600
0,0
2,22280
2,22280
2,22280
9,3133190
1,17000
8,410200
7,545000
9,158500
9,158500
9,158500
9,3133190
1,19500
9,3133190
9,158500
9,158500
1,4999
10,90600
1,4999
0,0
6,58100
4,59499
8,69999
6,58100
4,114980
3,15400
4,114980
0,0
2,13400
4,57691
2,13400
3,18300
9,165800
6,194874
6,194874
6,45390
6,194874
8,211000
6,194874
6,194874
2,113290
6,194874
6,194874
6,194874
6,194874
6,104000
6,194874
6,194874
1,20000
6,194874
6,45390
6,104000
9,165800
11,4566800
1,108500
9,165800
9,165800
9,165800
9,165800
6,38500
3,27000
9,165800
11,4566800
9,165800
11,4566800
3,32000
0,0
9,165800
4,36999
11,4566800
9,165800
9,165800
2,13400
2,13400
6,38500
0,0
0,0
2,13400
2,13400
5,59000
12,207500
12,207500
0,0
1,9500
2,68000
0,0
