farm_density,cumulated_max_capacity
4,180900
5,117500
5,117500
5,117500
12,207500
5,117500
12,207500
5,117500
0,0
5,117500
5,117500
2,750000
5,253200
2,13400
5,253200
5,253200
6,189473
6,189473
11,444721
3,145124
0,0
6,239240
0,0
3,145124
11,444721
11,444721
11,444721
11,444721
6,189473
11,444721
2,20000
11,444721
1,22200
2,20000
4,106000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
1,4999
11,444721
6,104000
11,444721
13,328744
6,104000
6,189473
6,189473
6,189473
1,22730
2,13400
2,13400
4,57691
6,104000
12,207500
6,104000
2,13400
12,207500
2,68000
12,207500
2,68000
0,0
0,0
9,165800
9,165800
1,19900
0,0
6,38500
1,19900
2,13400
1,108500
1,19900
1,19900
3,27000
11,4566800
0,0
11,4566800
0,0
11,4566800
3,32000
11,4566800
6,38500
4,36999
9,165800
2,13400
2,13400
6,104000
6,45390
6,45390
6,104000
6,104000
8,211000
6,45390
6,194874
6,104000
6,194874
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
6,194874
2,113290
1,135168
1,135168
5,85500
1,135168
1,135168
0,0
12,207500
0,0
3,15400
0,0
4,59499
2,22280
0,0
2,22280
7,545000
2,22280
1,84500
7,545000
9,158500
8,410200
9,158500
1,19500
1,19500
1,19500
9,158500
9,158500
0,0
2,22280
0,0
1,4999
6,58100
3,15400
3,15400
4,114980
4,114980
0,0
2,17999
12,207500
2,17999
2,17999
2,17999
6,3620600
5,57848
2,17999
6,3620600
6,3620600
19,354444
0,0
5,118125
5,118125
5,118125
5,118125
3,59500
19,354444
4,97000
19,354444
19,354444
5,118125
5,118125
5,118125
19,354444
5,118125
5,119466
19,354444
0,0
5,142500
5,47000
0,0
4,36999
2,29000
6,126500
4,36999
0,0
8,329538
10,90600
1,4999
5,117500
4,180900
5,117500
5,117500
5,117500
5,117500
2,113900
5,117500
2,113900
9,158500
4,97000
0,0
4,96504
9,158500
0,0
9,179370
3,13100
9,179370
