farm_density,cumulated_max_capacity
4,180900
12,207500
12,207500
12,207500
12,207500
0,0
0,0
0,0
2,22280
6,58100
0,0
0,0
1,4999
0,0
9,3133190
2,22280
7,545000
9,3133190
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
0,0
2,22280
6,58100
6,58100
3,15400
6,836517
4,114980
0,0
2,22280
0,0
4,59499
5,85500
5,85500
1,135168
0,0
5,85500
1,135168
0,0
7,343999
3,15400
3,15400
6,126500
6,126500
4,36999
3,15400
5,118125
5,118125
5,118125
5,118125
5,47000
5,142500
5,47000
0,0
5,47000
3,59500
5,118125
3,59500
4,97000
4,97000
19,354444
5,119466
5,118125
5,118125
5,118125
5,118125
19,354444
0,0
2,17999
2,29000
6,3620600
6,3620600
6,3620600
1,4999
8,329538
5,253200
12,207500
9,165800
12,207500
1,12000
12,207500
8,410200
4,57691
11,4566800
9,165800
9,165800
9,165800
9,165800
9,165800
2,13400
2,13400
9,165800
1,108500
11,4566800
9,165800
11,4566800
3,27000
11,4566800
11,4566800
11,4566800
3,32000
9,165800
11,4566800
4,36999
6,38500
11,4566800
2,68000
0,0
2,68000
6,45390
2,750000
2,750000
0,0
0,0
6,38500
2,13400
2,750000
0,0
2,13400
10,90600
2,13400
2,113290
6,45390
6,45390
6,104000
8,211000
2,113290
8,329538
8,329538
6,194874
6,45390
6,194874
2,113290
6,104000
6,194874
1,20000
8,329538
6,194874
6,194874
5,253200
6,189473
6,189473
6,189473
6,189473
6,189473
11,444721
6,189473
4,106000
11,444721
6,189473
6,239240
1,22200
2,20000
3,145124
5,253200
6,239240
3,145124
3,145124
0,0
6,189473
1,22730
5,253200
5,253200
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
1,22500
13,328744
6,104000
5,117500
12,207500
5,117500
2,113900
5,117500
5,59000
5,59000
5,117500
9,179370
5,57848
2,113900
4,96504
2,113900
9,158500
0,0
4,97000
5,59000
4,180900
12,207500
3,13100
