farm_density,cumulated_max_capacity
4,180900
4,180900
5,117500
4,180900
5,117500
5,59000
5,59000
5,59000
8,410200
12,207500
3,144490
12,207500
12,207500
0,0
4,57691
0,0
3,144490
11,4566800
11,4566800
2,68000
11,4566800
10,90600
11,4566800
6,38500
2,13400
2,750000
2,13400
4,36999
2,13400
9,165800
2,13400
2,13400
9,165800
1,108500
9,165800
9,165800
11,4566800
0,0
3,27000
6,38500
11,4566800
11,4566800
11,4566800
3,32000
2,68000
0,0
6,45390
0,0
6,45390
6,45390
6,104000
6,45390
6,45390
6,45390
2,113290
6,45390
6,194874
6,194874
1,20000
6,194874
6,194874
6,194874
8,211000
6,194874
6,194874
6,104000
8,410200
8,410200
8,410200
1,4999
1,4999
0,0
8,410200
2,22280
2,22280
0,0
7,545000
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
12,207500
1,30000
12,207500
0,0
1,135168
6,189473
11,444721
6,189473
11,444721
11,444721
11,444721
1,17000
11,444721
6,45390
6,104000
13,328744
11,444721
11,444721
11,444721
11,444721
6,189473
6,189473
3,145124
6,189473
6,189473
6,189473
2,20000
6,189473
2,20000
1,22200
11,444721
6,189473
11,444721
11,444721
4,106000
11,444721
6,239240
3,145124
3,145124
0,0
1,22730
6,189473
6,189473
5,253200
5,85500
1,135168
1,135168
1,135168
0,0
1,135168
12,207500
12,207500
13,328744
19,354444
8,329538
0,0
1,4999
2,29000
5,118125
2,17999
2,17999
6,126500
4,36999
6,126500
2,17999
2,17999
5,57848
6,3620600
6,3620600
6,3620600
5,118125
5,118125
0,0
19,354444
5,47000
5,142500
5,47000
0,0
3,59500
19,354444
19,354444
19,354444
19,354444
5,119466
19,354444
5,118125
5,118125
19,354444
19,354444
4,97000
3,15400
4,59499
3,15400
6,58100
3,15400
0,0
4,114980
0,0
5,117500
5,117500
5,117500
5,117500
4,97000
0,0
9,158500
4,97000
4,97000
0,0
9,158500
4,115000
4,96504
3,13100
0,0
2,13400
2,13400
9,179370
