farm_density,cumulated_max_capacity
4,180900
12,207500
12,207500
1,12000
4,180900
9,165800
6,189473
0,0
0,0
0,0
3,13100
0,0
1,17000
0,0
0,0
3,105700
1,4999
0,0
0,0
0,0
2,22280
2,29000
5,119466
2,22280
5,118125
10,90600
1,17000
7,545000
8,410200
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
4,59499
6,58100
6,58100
6,58100
3,15400
4,114980
0,0
4,114980
6,189473
11,444721
6,189473
5,253200
6,189473
6,189473
4,106000
11,444721
2,20000
6,189473
2,20000
1,22200
5,253200
6,189473
6,189473
6,189473
6,189473
6,189473
1,22730
6,189473
6,239240
3,145124
3,145124
0,0
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
13,328744
6,104000
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
12,207500
12,207500
12,207500
1,12000
12,207500
6,104000
6,45390
6,45390
0,0
2,68000
3,27000
7,104000
11,4566800
9,165800
2,13400
2,13400
1,108500
4,36999
1,108500
1,108500
1,108500
9,165800
9,165800
9,165800
9,165800
11,4566800
11,4566800
3,32000
3,27000
6,38500
2,68000
0,0
2,68000
0,0
0,0
2,750000
6,38500
0,0
0,0
2,13400
6,104000
6,194874
6,45390
6,104000
6,194874
8,211000
6,194874
6,194874
4,167499
6,194874
6,194874
6,104000
2,113290
6,194874
6,194874
6,194874
6,194874
1,20000
4,57691
12,207500
1,12000
6,104000
1,4999
8,329538
1,12000
5,57848
0,0
19,354444
6,126500
4,36999
19,354444
19,354444
19,354444
4,97000
0,0
19,354444
5,142500
0,0
0,0
5,47000
19,354444
3,59500
19,354444
5,118125
5,118125
5,118125
5,118125
5,119466
6,3620600
2,17999
6,3620600
6,3620600
12,207500
5,85500
1,135168
5,85500
5,85500
1,135168
1,135168
0,0
5,117500
5,57848
12,207500
5,57848
1,12000
5,57848
5,57848
2,13400
9,179370
4,96504
4,96504
2,113900
0,0
4,97000
5,117500
5,117500
