farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,167499
6,194874
4,167499
5,85500
5,117500
4,167499
5,117500
4,167499
5,117500
4,57691
4,167499
6,104000
4,167499
6,104000
6,104000
8,211000
6,45390
6,104000
6,194874
6,194874
6,104000
6,194874
6,194874
2,113290
6,194874
6,194874
6,194874
6,194874
1,20000
6,45390
6,104000
4,167499
9,165800
1,12000
12,207500
12,207500
5,59000
2,68000
5,57848
0,0
2,68000
6,38500
0,0
0,0
2,13400
6,38500
0,0
9,165800
9,165800
2,13400
9,165800
2,13400
2,13400
9,165800
4,36999
1,108500
9,165800
9,165800
11,4566800
11,4566800
11,4566800
3,32000
11,4566800
3,27000
9,165800
6,38500
9,165800
4,167499
12,207500
2,13400
12,207500
5,117500
5,117500
8,211000
5,117500
9,179370
4,97000
4,97000
4,96504
0,0
4,97000
2,29000
4,96504
2,22280
5,117500
12,207500
8,329538
1,4999
8,329538
5,57848
5,118125
5,118125
5,118125
19,354444
4,97000
3,52500
19,354444
5,47000
5,142500
5,47000
0,0
5,118125
3,59500
3,59500
19,354444
5,118125
5,118125
5,118125
5,119466
19,354444
5,118125
6,126500
2,17999
2,17999
6,3620600
6,3620600
6,3620600
6,126500
4,36999
2,22280
4,59499
2,22280
6,58100
2,22280
0,0
9,158500
2,22280
7,545000
2,22280
2,22280
8,410200
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
9,158500
9,158500
1,4999
0,0
1,4999
0,0
10,90600
0,0
6,58100
1,9500
3,15400
4,114980
4,114980
0,0
5,85500
1,135168
1,135168
0,0
0,0
1,135168
6,189473
6,194874
6,189473
6,189473
6,189473
6,189473
6,189473
6,189473
11,444721
5,253200
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
6,189473
2,20000
11,444721
11,444721
3,13100
2,20000
1,22200
6,189473
4,106000
6,45390
1,22730
6,239240
6,104000
6,239240
3,145124
3,145124
0,0
6,104000
13,328744
