farm_density,cumulated_max_capacity
4,180900
4,180900
4,180900
4,180900
5,117500
5,117500
2,750000
12,207500
12,207500
12,207500
4,57691
12,207500
6,45390
2,750000
2,750000
2,68000
2,13400
2,750000
2,750000
2,13400
9,165800
2,750000
0,0
6,38500
2,13400
9,165800
9,165800
4,36999
9,165800
11,4566800
11,4566800
11,4566800
3,32000
11,4566800
9,165800
9,165800
3,27000
6,38500
1,108500
9,165800
9,165800
2,13400
2,13400
2,13400
2,68000
0,0
2,68000
10,90600
6,45390
6,45390
6,45390
6,104000
6,104000
6,194874
6,194874
6,194874
8,211000
6,194874
2,113290
6,194874
6,194874
6,194874
6,194874
1,20000
6,104000
6,45390
5,117500
0,0
0,0
0,0
6,58100
0,0
3,13100
4,59499
6,58100
6,58100
4,114980
3,15400
4,114980
0,0
0,0
2,22280
2,22280
0,0
2,22280
0,0
7,545000
9,3133190
9,158500
9,158500
9,158500
9,158500
9,158500
1,19500
1,4999
0,0
5,117500
5,59000
4,167499
8,410200
1,4999
8,410200
8,329538
8,410200
2,17999
3,59500
5,118125
3,59500
0,0
3,59500
5,118125
3,59500
4,97000
3,59500
3,59500
19,354444
5,118125
5,118125
5,118125
5,118125
5,119466
19,354444
5,142500
0,0
5,47000
0,0
2,17999
6,126500
6,126500
4,36999
5,57848
2,17999
6,3620600
5,57848
6,3620600
6,3620600
5,117500
5,59000
9,158500
9,179370
9,158500
9,158500
9,3133190
4,97000
4,97000
0,0
2,29000
4,96504
5,117500
5,117500
4,180900
1,135168
4,180900
5,253200
6,189473
5,253200
11,444721
6,189473
3,145124
6,189473
1,22730
6,189473
6,239240
3,145124
3,145124
0,0
11,444721
11,444721
11,444721
11,444721
11,444721
6,104000
13,328744
6,104000
11,444721
11,444721
0,0
11,444721
11,444721
11,444721
5,253200
6,189473
6,189473
5,253200
6,189473
1,4999
11,444721
11,444721
5,253200
4,106000
6,189473
2,20000
2,20000
1,22200
1,135168
1,135168
5,85500
1,135168
1,135168
0,0
