farm_density,cumulated_max_capacity
4,180900
5,117500
4,180900
13,328744
6,45390
2,22280
5,85500
6,45390
5,85500
1,135168
1,135168
1,135168
0,0
1,135168
1,4999
8,329538
2,22280
2,22280
2,22280
2,22280
0,0
0,0
2,22280
2,22280
2,22280
1,4999
9,158500
7,545000
9,158500
9,158500
9,158500
8,410200
9,158500
1,19500
1,19500
9,158500
9,158500
9,158500
6,58100
0,0
6,58100
0,0
3,13100
4,59499
6,58100
1,9500
4,114980
3,15400
0,0
4,114980
6,126500
0,0
5,118125
0,0
2,17999
6,3620600
6,3620600
6,3620600
19,354444
5,118125
19,354444
5,118125
3,59500
19,354444
0,0
5,118125
5,142500
0,0
5,47000
0,0
4,97000
5,118125
5,118125
5,118125
5,118125
5,118125
19,354444
5,119466
4,36999
6,126500
5,117500
4,180900
5,117500
5,59000
5,59000
4,57691
5,59000
5,59000
12,207500
6,194874
6,194874
6,45390
6,45390
6,104000
6,194874
6,194874
6,194874
8,211000
2,113290
6,194874
6,194874
8,329538
1,20000
6,194874
6,194874
6,194874
6,104000
6,194874
12,207500
2,13400
2,13400
2,13400
2,13400
0,0
2,13400
2,13400
4,36999
2,13400
9,165800
9,165800
1,108500
9,165800
6,38500
9,165800
11,4566800
9,165800
9,165800
3,27000
11,4566800
11,4566800
3,32000
11,4566800
2,13400
2,13400
2,68000
9,165800
0,0
2,68000
2,13400
2,13400
0,0
0,0
0,0
6,38500
10,90600
2,13400
5,57848
12,207500
5,117500
11,444721
5,117500
5,117500
9,179370
5,117500
4,97000
9,179370
4,97000
1,42500
4,96504
2,29000
4,97000
0,0
6,189473
11,444721
11,444721
6,239240
1,22730
6,239240
6,239240
3,145124
3,145124
0,0
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
11,444721
13,328744
13,328744
6,104000
6,189473
6,189473
6,189473
5,253200
4,106000
6,189473
6,189473
6,189473
6,189473
6,189473
11,444721
2,20000
11,444721
11,444721
1,22200
2,20000
